endpoint,keylen,time
server,10,178603
client,10,134260
client,10,132742
server,10,176716
client,10,131057
server,10,175039
client,10,130601
server,10,175204
client,10,130498
server,10,174121
client,10,130932
server,10,174751
client,10,131906
server,10,176031
client,10,131540
server,10,175320
client,10,131846
server,10,175505
client,10,133490
server,10,177122
client,10,130193
server,10,173899
client,10,131379
server,10,175100
client,10,130826
server,10,174736
client,10,131094
server,10,175247
client,10,131120
server,10,175249
client,10,130384
server,10,174290
client,10,129896
server,10,174622
client,10,132658
server,10,176392
client,10,131398
server,10,175150
server,10,175541
client,10,131017
server,10,179849
client,10,136158
client,10,129817
server,10,173559
client,10,131804
server,10,176212
client,10,130899
server,10,174620
client,10,130112
server,10,173978
client,10,132818
server,10,177249
client,10,129927
server,10,173618
client,10,129879
server,10,173602
client,10,132333
server,10,176197
client,10,130285
server,10,173990
client,10,130739
server,10,174887
server,10,175196
client,10,131231
client,10,131114
server,10,174895
client,10,132091
server,10,176741
client,10,130861
server,10,174610
client,10,130605
server,10,174485
client,10,132810
server,10,177204
server,10,174040
client,10,130141
client,10,129563
server,10,174364
client,10,131831
server,10,175562
client,10,130020
server,10,173842
client,10,131458
server,10,174080
client,10,132194
server,10,176032
client,10,129482
server,10,173482
client,10,131863
server,10,175944
client,10,131513
server,10,175384
server,10,175413
client,10,130943
client,10,130764
server,10,175397
client,10,130656
server,10,174478
client,10,132400
server,10,175332
client,10,131453
server,10,175961
client,10,130313
server,10,174292
client,10,131331
server,10,175106
client,10,131806
server,10,175971
client,10,129915
server,10,174445
client,10,130528
server,10,174346
client,10,131594
server,10,175508
client,10,131577
server,10,175659
client,10,131037
server,10,175473
client,10,131183
server,10,173793
client,10,131301
server,10,175110
client,10,131126
server,10,174855
client,10,131406
server,10,175870
server,10,172891
client,10,129301
client,10,131100
server,10,175378
client,10,131598
server,10,175751
client,10,130010
server,10,173652
client,10,130107
server,10,174878
client,10,131547
server,10,175725
client,10,130528
server,10,174785
client,10,131445
server,10,176074
client,10,129410
server,10,173088
client,10,131374
server,10,175338
client,10,131795
server,10,176032
client,10,131296
server,10,175114
client,10,130315
server,10,173087
client,10,133912
server,10,177815
client,10,130451
server,10,174715
client,10,130037
server,10,174214
client,10,132017
server,10,175681
client,10,131589
server,10,175285
client,10,131783
server,10,177245
client,10,131297
server,10,175173
client,10,130708
server,10,174446
client,10,131981
server,10,177640
client,10,135538
server,10,179375
client,10,130847
server,10,175404
client,10,130950
server,10,174773
client,10,130111
server,10,174271
client,10,131849
server,10,175664
client,10,131424
server,10,175233
client,10,130484
server,10,174403
client,10,132114
server,10,175912
client,10,130800
server,10,174512
client,10,132000
server,10,176876
client,10,130936
server,10,174685
client,10,130682
server,10,174509
client,10,132081
server,10,175719
server,10,175286
client,10,130706
client,10,130529
server,10,174267
client,10,130873
server,10,174963
client,10,130932
server,10,175218
client,10,129450
server,10,173289
client,10,130941
server,10,174775
client,10,131240
server,10,175148
client,10,131829
server,10,175600
client,10,130986
server,10,174801
client,10,131007
server,10,175121
client,10,131932
server,10,175692
client,10,130485
server,10,174180
client,10,131636
server,10,175500
client,10,130234
server,10,174077
client,10,130945
server,10,175457
client,10,131172
server,10,174977
client,10,131190
server,10,175042
client,10,131821
server,10,175660
client,10,131991
server,10,175655
client,10,130275
server,10,173978
client,10,131172
server,10,175891
client,10,130261
server,10,174051
client,10,130436
server,10,174121
client,10,132553
server,10,176542
client,10,130636
server,10,174266
client,10,130889
server,10,174657
client,10,131781
server,10,174500
client,10,129799
server,10,173654
client,10,131386
server,10,176414
client,10,130706
server,10,174527
client,10,130582
server,10,174367
client,10,133155
server,10,177197
client,10,131182
server,10,175034
client,10,130793
server,10,175032
client,10,133089
server,10,176950
client,10,130320
server,10,174384
client,10,130496
server,10,174818
client,10,131576
server,10,175345
client,10,130392
server,10,174161
client,10,131744
server,10,175989
client,10,131749
server,10,175437
client,10,131169
server,10,175456
client,10,131086
server,10,175494
client,10,130772
server,10,174496
client,10,131827
server,10,175824
client,10,130584
server,10,174414
client,10,130479
server,10,174291
client,10,131115
server,10,175041
client,10,130295
server,10,174409
client,10,131259
server,10,175213
client,10,131340
server,10,175401
client,10,131462
server,10,175236
client,10,131747
server,10,174394
client,10,131300
server,10,175096
client,10,131142
server,10,174740
client,10,131239
server,10,174924
client,10,130914
server,10,174787
client,10,131149
server,10,175003
server,10,175363
client,10,131170
client,10,129495
server,10,174092
client,10,131894
server,10,175577
client,10,130346
server,10,173949
client,10,131365
server,10,175158
client,10,131619
server,10,175240
client,10,130944
server,10,174724
client,10,131473
server,10,175990
client,10,131041
server,10,174752
client,10,130877
server,10,174541
client,10,131861
server,10,175696
client,10,130864
server,10,175031
client,10,129941
server,10,173621
client,10,131893
server,10,175869
client,10,131196
server,10,174957
client,10,130353
server,10,175498
server,10,174598
client,10,130874
client,10,131359
server,10,174926
client,10,130569
server,10,175381
client,10,129959
server,10,173995
client,10,130188
server,10,173956
client,10,132571
server,10,176698
client,10,131429
server,10,175193
client,10,129761
server,10,174263
client,10,131514
server,10,175165
client,10,130845
server,10,174719
