endpoint,operation,msglen,time
client,encrypt,256,13
server,decrypt,256,13
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,13
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,14
server,decrypt,256,13
server,encrypt,256,14
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,14
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,14
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,512,24
server,decrypt,512,21
server,encrypt,512,22
client,decrypt,512,22
client,encrypt,512,22
server,decrypt,512,21
server,encrypt,512,22
client,decrypt,512,22
client,encrypt,512,22
server,decrypt,512,21
server,encrypt,512,31
client,decrypt,512,21
client,encrypt,512,21
server,decrypt,512,32
server,encrypt,512,22
client,decrypt,512,21
client,encrypt,512,22
server,decrypt,512,21
server,encrypt,512,22
client,decrypt,512,35
client,encrypt,1024,56
server,decrypt,1024,54
server,encrypt,1024,39
client,decrypt,1024,38
client,encrypt,1024,49
server,decrypt,1024,38
server,encrypt,1024,38
client,decrypt,1024,56
client,encrypt,1024,38
server,decrypt,1024,57
server,encrypt,1024,38
client,decrypt,1024,38
client,encrypt,1024,39
server,decrypt,1024,39
server,encrypt,1024,37
client,decrypt,1024,38
client,encrypt,1024,40
server,decrypt,1024,54
server,encrypt,1024,56
client,decrypt,1024,38
client,encrypt,2048,73
server,decrypt,2048,72
server,encrypt,2048,71
client,decrypt,2048,71
client,encrypt,2048,71
server,decrypt,2048,73
server,encrypt,2048,76
client,decrypt,2048,71
client,encrypt,2048,72
server,decrypt,2048,71
server,encrypt,2048,72
client,decrypt,2048,71
client,encrypt,2048,72
server,decrypt,2048,107
server,encrypt,2048,71
client,decrypt,2048,81
client,encrypt,2048,73
server,decrypt,2048,191
server,encrypt,2048,111
client,decrypt,2048,77
