endpoint,keylen,time
client,2048,1483
server,2048,26683
client,2048,1664
server,2048,16870
server,2048,17117
client,2048,1492
client,2048,1610
server,2048,17257
client,2048,1381
server,2048,16668
server,2048,17348
client,2048,1574
client,2048,1636
server,2048,17131
client,2048,1454
server,2048,16711
client,2048,1602
server,2048,16838
client,2048,1512
server,2048,16617
client,2048,1538
server,2048,16559
client,2048,1480
server,2048,16446
client,2048,1513
server,2048,16475
client,2048,1521
server,2048,16550
client,2048,1503
server,2048,16776
client,2048,1570
server,2048,16836
client,2048,1578
server,2048,16860
client,2048,1547
server,2048,16894
client,2048,1589
server,2048,16596
client,2048,1628
server,2048,16811
client,2048,1948
server,2048,18148
client,2048,1528
server,2048,16550
client,2048,1398
server,2048,16631
client,2048,1578
server,2048,16930
client,2048,1537
server,2048,16523
client,2048,1523
server,2048,16528
client,2048,1508
server,2048,16588
client,2048,1554
server,2048,16532
client,2048,1379
server,2048,16641
client,2048,1482
server,2048,16478
client,2048,1485
server,2048,16568
client,2048,1435
server,2048,16862
client,2048,1394
server,2048,16426
client,2048,1421
server,2048,16508
client,2048,1481
server,2048,16520
client,2048,1572
server,2048,17092
client,2048,1394
server,2048,17289
client,2048,1743
server,2048,17240
server,2048,17645
client,2048,1537
client,2048,1437
server,2048,16409
client,2048,1461
server,2048,16441
client,2048,1520
server,2048,16848
client,2048,1521
server,2048,16684
client,2048,1522
server,2048,16501
client,2048,1534
server,2048,16834
client,2048,1525
server,2048,16767
client,2048,2113
server,2048,20572
client,2048,1565
server,2048,16867
client,2048,1424
server,2048,16580
client,2048,1504
server,2048,16466
client,2048,1705
server,2048,16708
client,2048,1553
server,2048,16516
client,2048,1559
server,2048,16550
client,2048,1431
server,2048,16427
client,2048,1381
server,2048,16791
client,2048,1409
server,2048,17293
server,2048,16848
client,2048,1465
client,2048,1877
server,2048,17710
client,2048,1501
server,2048,17504
client,2048,1543
server,2048,17338
client,2048,1504
server,2048,17010
server,2048,17010
client,2048,1498
client,2048,1366
server,2048,16661
client,2048,1500
server,2048,16868
client,2048,1510
server,2048,16660
client,2048,1394
server,2048,16852
client,2048,1455
server,2048,16514
client,2048,1457
server,2048,16472
client,2048,1452
server,2048,16481
client,2048,1489
server,2048,16433
client,2048,1657
server,2048,17044
client,2048,1492
server,2048,16736
client,2048,1513
server,2048,16788
client,2048,1441
server,2048,16679
client,2048,1576
server,2048,16711
client,2048,1592
server,2048,16895
client,2048,1538
server,2048,16630
client,2048,1399
server,2048,17893
client,2048,1365
server,2048,16605
client,2048,1414
server,2048,16698
client,2048,1614
server,2048,16714
client,2048,1560
server,2048,16812
client,2048,1524
server,2048,16546
client,2048,1480
server,2048,16490
client,2048,1625
server,2048,17157
client,2048,1504
server,2048,16570
client,2048,1587
server,2048,16636
server,2048,16830
client,2048,1364
client,2048,1538
server,2048,16563
client,2048,1571
server,2048,16840
client,2048,1490
server,2048,17759
client,2048,1471
server,2048,17128
client,2048,1565
server,2048,17326
client,2048,1556
server,2048,17365
client,2048,1541
server,2048,16879
client,2048,1551
server,2048,17106
client,2048,1631
server,2048,17001
client,2048,1450
server,2048,16431
client,2048,1493
server,2048,16739
client,2048,1445
server,2048,16425
client,2048,1467
server,2048,16458
client,2048,1515
server,2048,16568
client,2048,1518
server,2048,16724
client,2048,1487
server,2048,16722
client,2048,1481
server,2048,16668
client,2048,1565
server,2048,16915
client,2048,1575
server,2048,16833
client,2048,1568
server,2048,16836
client,2048,1453
server,2048,16479
client,2048,1511
server,2048,16948
client,2048,1453
server,2048,17135
client,2048,1518
server,2048,16320
client,2048,1435
server,2048,16415
client,2048,1437
server,2048,16392
client,2048,1481
server,2048,16442
client,2048,1437
server,2048,16518
server,2048,16469
