endpoint,keylen,time
client,192,183257
server,192,243706
client,192,183699
server,192,243794
client,192,179171
server,192,239211
client,192,182203
server,192,242484
server,192,241704
client,192,180917
client,192,181053
server,192,241347
client,192,182940
server,192,243491
client,192,225680
server,192,285396
client,192,181508
server,192,241674
client,192,185091
server,192,244910
client,192,182927
server,192,242558
server,192,243344
client,192,183695
client,192,180643
server,192,240365
client,192,183470
server,192,243674
client,192,181104
server,192,241735
client,192,182681
server,192,243308
client,192,180557
server,192,241289
client,192,182893
server,192,243326
client,192,179795
server,192,240765
client,192,181581
server,192,242207
client,192,180321
server,192,241267
client,192,180235
server,192,241927
client,192,180198
server,192,240052
client,192,182003
server,192,242172
client,192,181121
server,192,241343
client,192,180007
server,192,239807
client,192,182288
server,192,245735
client,192,181937
server,192,241649
client,192,190070
server,192,253784
client,192,190396
server,192,251864
client,192,193925
server,192,255771
client,192,185821
server,192,245481
client,192,182448
server,192,242284
server,192,240955
client,192,181103
client,192,186188
server,192,244999
client,192,181975
server,192,241578
client,192,181893
server,192,242503
client,192,180532
server,192,240080
server,192,244310
client,192,183530
client,192,179693
server,192,239440
client,192,183776
server,192,243625
client,192,179261
server,192,239070
client,192,181812
server,192,241980
client,192,178951
server,192,239142
client,192,183059
server,192,243567
client,192,182010
server,192,241880
client,192,182176
server,192,243458
client,192,179926
server,192,241713
client,192,183602
server,192,245789
client,192,181308
server,192,241359
client,192,182364
server,192,243423
client,192,181230
server,192,241501
client,192,183475
server,192,244343
client,192,183938
server,192,244018
client,192,184124
server,192,244374
client,192,185394
server,192,245238
client,192,184040
server,192,244105
client,192,185911
server,192,245872
client,192,182988
server,192,242973
client,192,183580
server,192,243888
client,192,181300
server,192,241534
client,192,181164
server,192,240913
client,192,181895
server,192,242239
client,192,181491
server,192,241099
client,192,181598
server,192,242235
client,192,180736
server,192,240287
client,192,181877
server,192,242595
client,192,181400
server,192,241543
server,192,240880
client,192,180657
client,192,180192
server,192,240718
client,192,181410
server,192,241910
client,192,182955
server,192,243917
client,192,181736
server,192,242475
client,192,181124
server,192,242402
client,192,182206
server,192,242505
client,192,181626
server,192,242797
client,192,181490
server,192,241531
client,192,181656
server,192,243159
client,192,181294
server,192,241958
client,192,180727
server,192,241491
client,192,186355
server,192,246652
client,192,180338
server,192,241484
client,192,181493
server,192,241828
client,192,181148
server,192,242062
client,192,180458
server,192,240537
client,192,181748
server,192,243811
client,192,181893
server,192,241892
client,192,183405
server,192,242090
server,192,242237
client,192,181642
client,192,182224
server,192,244372
client,192,181950
server,192,242888
client,192,182407
server,192,242510
client,192,182706
server,192,242774
client,192,183219
server,192,242958
server,192,242549
client,192,182296
client,192,182924
server,192,242710
client,192,181911
server,192,243193
client,192,183675
server,192,243681
client,192,182283
server,192,242689
client,192,181537
server,192,239961
client,192,180131
server,192,241327
client,192,181406
server,192,241344
client,192,180201
server,192,240828
client,192,182911
server,192,243035
client,192,180495
server,192,240633
client,192,184077
server,192,244600
client,192,181627
server,192,241767
client,192,183560
server,192,243396
client,192,181624
server,192,241548
client,192,184083
server,192,244457
client,192,179358
server,192,238849
client,192,181525
server,192,241298
client,192,179285
server,192,239590
client,192,183437
server,192,243471
client,192,181603
server,192,241333
client,192,183368
server,192,242874
server,192,241613
client,192,181343
client,192,183863
server,192,244286
client,192,180362
server,192,240626
client,192,183806
server,192,244273
client,192,181596
server,192,242685
client,192,182851
server,192,243599
client,192,181274
server,192,242486
client,192,191127
server,192,251018
client,192,181322
server,192,241628
client,192,182311
server,192,242747
client,192,181731
server,192,242403
client,192,181579
server,192,242688
client,192,180725
server,192,241034
client,192,181989
server,192,242980
client,192,180623
server,192,241574
client,192,181568
server,192,242105
client,192,181318
server,192,241845
client,192,182092
server,192,242869
client,192,183078
server,192,242968
client,192,181994
server,192,241534
client,192,183889
server,192,244069
client,192,182016
server,192,242359
client,192,184698
server,192,245071
client,192,182250
server,192,242235
client,192,184297
server,192,244871
client,192,180757
server,192,241546
client,192,184355
server,192,245451
client,192,181551
server,192,241902
client,192,183589
server,192,243686
client,192,181763
server,192,241663
client,192,183968
server,192,244079
client,192,182343
server,192,243823
client,192,184208
server,192,245669
client,192,180903
server,192,242415
client,192,182118
server,192,242658
client,192,181645
server,192,242067
client,192,184361
server,192,244432
client,192,182020
server,192,242067
client,192,183772
server,192,243868
client,192,179880
server,192,239830
client,192,182840
server,192,243471
client,192,182225
server,192,242510
client,192,182777
server,192,243145
client,192,181146
server,192,242346
client,192,181247
server,192,242130
client,192,181999
server,192,242073
client,192,183787
server,192,244258
client,192,181666
server,192,242086
client,192,182280
server,192,243156
client,192,182056
server,192,243282
client,192,183796
server,192,244196
client,192,184595
server,192,244751
client,192,186878
server,192,247896
client,192,185652
server,192,246740
client,192,183615
server,192,245831
client,192,187255
server,192,247612
client,192,182385
server,192,243466
client,192,186058
server,192,246797
client,192,183012
server,192,244922
client,192,185352
server,192,245875
client,192,181210
server,192,241396
client,192,184071
server,192,245126
client,192,185780
server,192,246065
client,192,182994
server,192,243568
client,192,179142
server,192,239041
client,192,184270
server,192,244665
client,192,181811
server,192,241864
client,192,184795
server,192,244999
server,192,241038
client,192,180741
client,192,184756
server,192,244752
client,192,180270
server,192,241476
client,192,185270
server,192,245371
client,192,182087
server,192,243448
client,192,184805
server,192,245253
client,192,184387
server,192,244896
client,192,184043
server,192,244490
client,192,185177
server,192,246623
client,192,183424
server,192,244813
client,192,184258
server,192,245279
client,192,183905
server,192,244805
client,192,183951
