endpoint,keylen,time
client,2048,1731
server,2048,24164
client,2048,1493
server,2048,17469
server,2048,20718
client,2048,1448
server,2048,17096
client,2048,1493
server,2048,16980
client,2048,1490
client,2048,1453
server,2048,16875
server,2048,16823
client,2048,1400
client,2048,1495
server,2048,16797
server,2048,16892
client,2048,1519
server,2048,16456
client,2048,1509
client,2048,1469
server,2048,16777
client,2048,1530
server,2048,16552
client,2048,1552
server,2048,16624
client,2048,1424
server,2048,16627
client,2048,1476
server,2048,16617
client,2048,1550
server,2048,16720
client,2048,1519
server,2048,16554
client,2048,1489
server,2048,16510
client,2048,1467
server,2048,16938
client,2048,1474
server,2048,16401
client,2048,1542
server,2048,16564
server,2048,16448
client,2048,1555
client,2048,1377
server,2048,16306
client,2048,1530
server,2048,16542
client,2048,1506
server,2048,16483
client,2048,1441
server,2048,16368
client,2048,1551
server,2048,16512
client,2048,1465
server,2048,16440
client,2048,1412
server,2048,16370
client,2048,1415
server,2048,16209
client,2048,1469
server,2048,16777
server,2048,16652
client,2048,1371
server,2048,16417
client,2048,1393
client,2048,1421
server,2048,16434
client,2048,1407
server,2048,16732
server,2048,16536
client,2048,1453
client,2048,1395
server,2048,16499
client,2048,1416
server,2048,16861
client,2048,2196
server,2048,17225
server,2048,16259
client,2048,1397
server,2048,16446
client,2048,1462
server,2048,16442
client,2048,1477
client,2048,1422
server,2048,16658
client,2048,1424
server,2048,16356
client,2048,1400
server,2048,16008
client,2048,1396
server,2048,16349
client,2048,1486
server,2048,16342
client,2048,1590
server,2048,16613
client,2048,1399
server,2048,16545
client,2048,1528
server,2048,16390
client,2048,1475
server,2048,16515
client,2048,1475
server,2048,16467
client,2048,1433
server,2048,16707
client,2048,1487
server,2048,16408
client,2048,1546
server,2048,16503
client,2048,1563
server,2048,16517
client,2048,1480
server,2048,16826
client,2048,1478
server,2048,16636
client,2048,1957
server,2048,17934
client,2048,1543
server,2048,17014
server,2048,17100
client,2048,1560
client,2048,1464
server,2048,16976
server,2048,16986
client,2048,1532
server,2048,16735
client,2048,1405
client,2048,1497
server,2048,16392
client,2048,1454
server,2048,16520
client,2048,1441
server,2048,16462
client,2048,1465
server,2048,16373
client,2048,1488
server,2048,16738
client,2048,1489
server,2048,16873
client,2048,1479
server,2048,16538
client,2048,1539
server,2048,16475
client,2048,1364
server,2048,16551
client,2048,1401
server,2048,16456
client,2048,1463
server,2048,16539
client,2048,1874
server,2048,17045
client,2048,1454
server,2048,16561
client,2048,1512
server,2048,16509
client,2048,1446
server,2048,16387
client,2048,1501
server,2048,16488
client,2048,1504
server,2048,16398
client,2048,1487
server,2048,16503
