endpoint,operation,msglen,time
client,encrypt,256,11
server,decrypt,256,10
server,encrypt,256,10
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,20
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,21
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,21
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,21
client,encrypt,256,12
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,21
server,encrypt,256,11
client,decrypt,256,21
client,encrypt,256,10
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,10
server,decrypt,256,21
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,19
server,encrypt,256,12
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,14
server,encrypt,256,11
client,decrypt,256,14
client,encrypt,256,11
server,decrypt,256,15
server,encrypt,256,24
client,decrypt,256,14
client,encrypt,256,11
server,decrypt,256,13
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,19
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,19
server,decrypt,256,17
server,encrypt,256,15
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,10
client,decrypt,256,14
client,encrypt,256,11
server,decrypt,256,16
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,14
server,encrypt,256,13
client,decrypt,256,17
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,12
client,decrypt,256,12
client,encrypt,256,11
server,decrypt,256,15
server,encrypt,256,10
client,decrypt,256,14
client,encrypt,256,11
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,14
client,decrypt,256,13
client,encrypt,256,11
server,decrypt,256,10
server,encrypt,256,11
client,decrypt,256,10
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,12
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,12
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,10
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,12
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,12
client,decrypt,256,11
client,encrypt,256,12
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,15
server,encrypt,256,10
client,decrypt,256,20
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,12
client,decrypt,256,21
client,encrypt,256,11
server,decrypt,256,22
server,encrypt,256,11
client,decrypt,256,20
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,12
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,12
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,12
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,10
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,10
server,decrypt,256,20
server,encrypt,256,10
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,12
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,10
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,10
client,encrypt,256,11
server,decrypt,256,21
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
