endpoint,keylen,time
server,1024,4946
client,1024,584
client,1024,549
server,1024,3413
server,1024,3337
client,1024,529
client,1024,532
server,1024,3374
client,1024,616
server,1024,4010
client,1024,769
server,1024,4858
client,1024,649
server,1024,3623
client,1024,599
server,1024,3437
client,1024,636
server,1024,3424
server,1024,3365
client,1024,562
client,1024,597
server,1024,3367
client,1024,542
server,1024,3359
client,1024,588
server,1024,3414
client,1024,571
server,1024,3348
client,1024,564
server,1024,3416
client,1024,529
server,1024,3379
client,1024,546
server,1024,3386
client,1024,591
server,1024,3500
client,1024,548
server,1024,3397
client,1024,561
server,1024,3388
client,1024,640
server,1024,3490
client,1024,530
server,1024,3378
client,1024,535
server,1024,3407
client,1024,535
server,1024,3342
server,1024,3458
client,1024,630
client,1024,563
server,1024,3349
client,1024,555
server,1024,3402
client,1024,528
server,1024,3334
client,1024,581
server,1024,3442
client,1024,538
server,1024,3365
client,1024,1036
server,1024,4057
client,1024,518
server,1024,3391
client,1024,552
server,1024,3363
client,1024,533
server,1024,3382
client,1024,567
server,1024,3399
client,1024,553
server,1024,3369
client,1024,528
server,1024,3388
server,1024,3363
client,1024,557
client,1024,543
server,1024,3380
client,1024,545
server,1024,3371
client,1024,547
server,1024,3369
client,1024,518
server,1024,3393
client,1024,570
server,1024,3528
client,1024,545
server,1024,3364
client,1024,590
server,1024,3472
client,1024,605
server,1024,3428
server,1024,3408
client,1024,567
client,1024,554
server,1024,3407
client,1024,588
server,1024,3437
client,1024,529
server,1024,3345
client,1024,565
server,1024,3416
client,1024,524
server,1024,3340
client,1024,555
server,1024,3403
client,1024,536
server,1024,3359
client,1024,530
server,1024,3397
client,1024,568
server,1024,3805
client,1024,530
server,1024,3349
client,1024,519
server,1024,3366
client,1024,525
server,1024,3323
client,1024,631
server,1024,3490
client,1024,557
server,1024,3356
client,1024,549
server,1024,3369
client,1024,573
server,1024,3513
client,1024,537
server,1024,3397
client,1024,554
server,1024,3395
client,1024,526
server,1024,3346
client,1024,535
server,1024,3355
client,1024,598
server,1024,3474
client,1024,518
server,1024,3347
client,1024,622
server,1024,3479
client,1024,578
server,1024,3433
client,1024,594
server,1024,3388
client,1024,566
server,1024,3358
client,1024,597
server,1024,3556
client,1024,600
server,1024,3409
client,1024,576
server,1024,3389
client,1024,536
server,1024,3333
client,1024,540
server,1024,3358
client,1024,552
server,1024,3403
server,1024,4118
client,1024,565
client,1024,536
server,1024,3399
client,1024,590
server,1024,3547
client,1024,558
server,1024,3544
server,1024,3941
client,1024,626
client,1024,570
server,1024,3343
client,1024,565
server,1024,3375
client,1024,565
server,1024,3440
client,1024,676
server,1024,3552
client,1024,548
server,1024,3399
client,1024,610
server,1024,3476
client,1024,526
server,1024,3351
client,1024,537
server,1024,3359
client,1024,530
server,1024,3489
client,1024,567
server,1024,3378
client,1024,587
server,1024,3503
client,1024,609
server,1024,3413
client,1024,655
server,1024,3454
client,1024,526
server,1024,3355
client,1024,592
server,1024,3459
client,1024,586
server,1024,3405
client,1024,556
server,1024,3402
client,1024,550
server,1024,3341
client,1024,529
server,1024,3345
client,1024,622
server,1024,3473
client,1024,534
server,1024,3363
client,1024,637
server,1024,3469
client,1024,537
server,1024,3515
client,1024,529
server,1024,3380
client,1024,572
server,1024,3510
server,1024,5136
client,1024,850
client,1024,674
server,1024,3651
client,1024,836
server,1024,3614
client,1024,604
server,1024,3442
client,1024,629
server,1024,3768
client,1024,585
server,1024,3381
client,1024,577
server,1024,4490
client,1024,618
server,1024,3472
client,1024,881
server,1024,3632
client,1024,603
server,1024,3421
client,1024,542
server,1024,3372
client,1024,551
server,1024,3356
client,1024,530
server,1024,3354
client,1024,522
server,1024,3645
client,1024,546
server,1024,3496
client,1024,528
server,1024,3382
client,1024,546
server,1024,3349
client,1024,541
server,1024,3387
client,1024,556
server,1024,3373
client,1024,535
server,1024,3383
client,1024,613
server,1024,3470
client,1024,591
server,1024,3397
client,1024,557
server,1024,3416
client,1024,557
server,1024,3373
server,1024,3389
client,1024,556
server,1024,3368
client,1024,644
client,1024,586
server,1024,3560
client,1024,542
server,1024,3380
client,1024,573
server,1024,3394
client,1024,715
server,1024,3622
client,1024,588
server,1024,3528
client,1024,590
server,1024,3350
client,1024,580
server,1024,3538
client,1024,614
server,1024,3459
server,1024,3353
client,1024,550
client,1024,529
server,1024,3330
client,1024,662
server,1024,3563
client,1024,525
server,1024,3454
client,1024,548
server,1024,3442
client,1024,616
server,1024,3462
client,1024,555
server,1024,3352
client,1024,603
server,1024,3356
client,1024,523
server,1024,3326
client,1024,554
server,1024,3383
client,1024,555
server,1024,3477
client,1024,561
server,1024,3391
client,1024,608
server,1024,3465
client,1024,554
server,1024,3401
client,1024,600
server,1024,3404
client,1024,526
server,1024,3292
client,1024,555
server,1024,3384
