endpoint,keylen,time
server,1024,5248
client,1024,4953
client,1024,3428
server,1024,3666
client,1024,3527
server,1024,3799
server,1024,3768
client,1024,3495
client,1024,3439
server,1024,3693
client,1024,3542
server,1024,3803
client,1024,3489
server,1024,3741
client,1024,3442
server,1024,3674
server,1024,3696
client,1024,3421
client,1024,313207
server,1024,313526
client,1024,3517
server,1024,3812
client,1024,3496
server,1024,3757
server,1024,316923
client,1024,316616
client,1024,3510
server,1024,3773
client,1024,3717
server,1024,3966
client,1024,3489
server,1024,3782
client,1024,3443
server,1024,3750
client,1024,3494
server,1024,3766
client,1024,3528
server,1024,3786
client,1024,3421
server,1024,3692
client,1024,3466
server,1024,3732
client,1024,3561
server,1024,3815
client,1024,3492
server,1024,3748
client,1024,3493
server,1024,3796
client,1024,3478
server,1024,3734
client,1024,3663
server,1024,4322
client,1024,3969
server,1024,5242
client,1024,3451
server,1024,3756
client,1024,3520
server,1024,3750
client,1024,3480
server,1024,3728
client,1024,3496
server,1024,3717
client,1024,3528
server,1024,3745
client,1024,3437
server,1024,3687
client,1024,3475
server,1024,3713
client,1024,3434
server,1024,3688
client,1024,5219
server,1024,5451
client,1024,3419
server,1024,3722
server,1024,3723
client,1024,3451
client,1024,3463
server,1024,3696
client,1024,3441
server,1024,3697
server,1024,5490
client,1024,5241
client,1024,3521
server,1024,3744
server,1024,3865
client,1024,3614
client,1024,3510
server,1024,3742
client,1024,3422
server,1024,3668
client,1024,3483
server,1024,3740
client,1024,3456
server,1024,3697
client,1024,3467
server,1024,3735
client,1024,3405
server,1024,3685
client,1024,3486
server,1024,3742
client,1024,313802
server,1024,314061
client,1024,3618
server,1024,3852
client,1024,3693
server,1024,3907
client,1024,3613
server,1024,3846
client,1024,3556
server,1024,3780
client,1024,3510
server,1024,3728
client,1024,3514
server,1024,3750
client,1024,3696
server,1024,3942
client,1024,3717
server,1024,4044
client,1024,3466
server,1024,3722
client,1024,324647
server,1024,324948
client,1024,3506
server,1024,3797
client,1024,3467
server,1024,3723
client,1024,3559
server,1024,3810
client,1024,3473
server,1024,3721
client,1024,3443
server,1024,3711
client,1024,3408
server,1024,3698
client,1024,3478
server,1024,3772
server,1024,3768
client,1024,3474
client,1024,3454
server,1024,3700
client,1024,3953
server,1024,4223
client,1024,3499
server,1024,3757
client,1024,3514
server,1024,3769
client,1024,3546
server,1024,3862
client,1024,3460
server,1024,3709
client,1024,3505
server,1024,3786
client,1024,3961
server,1024,4251
client,1024,3488
server,1024,3743
client,1024,3787
server,1024,4058
client,1024,3809
server,1024,4037
client,1024,3559
server,1024,3783
client,1024,5319
server,1024,5559
server,1024,3931
client,1024,3705
client,1024,3460
server,1024,3688
client,1024,3637
server,1024,3849
client,1024,3593
server,1024,3837
client,1024,3678
server,1024,3920
client,1024,308434
server,1024,308711
client,1024,3650
server,1024,3882
client,1024,3535
server,1024,3784
server,1024,3835
client,1024,3585
client,1024,3517
server,1024,3816
client,1024,5019
server,1024,5257
client,1024,3594
server,1024,3813
client,1024,3755
server,1024,3994
client,1024,3817
server,1024,4053
client,1024,3497
server,1024,5065
server,1024,4310
client,1024,4077
client,1024,3691
server,1024,5158
client,1024,4250
server,1024,4474
client,1024,3487
server,1024,3710
client,1024,3534
server,1024,3749
client,1024,3509
server,1024,3727
client,1024,3591
server,1024,3798
client,1024,3577
server,1024,3779
client,1024,3735
server,1024,3979
client,1024,3501
server,1024,3796
client,1024,3513
server,1024,3796
client,1024,3495
server,1024,3757
client,1024,3729
server,1024,3983
client,1024,3499
server,1024,3753
client,1024,3467
server,1024,3717
client,1024,3475
server,1024,3733
client,1024,3858
server,1024,5058
client,1024,3468
server,1024,3763
client,1024,3534
server,1024,3791
client,1024,3834
server,1024,4094
client,1024,3507
server,1024,3768
client,1024,3569
server,1024,3829
client,1024,3588
server,1024,3839
client,1024,3600
server,1024,3835
client,1024,3565
server,1024,3784
client,1024,3565
server,1024,3806
client,1024,3536
server,1024,3779
client,1024,4756
server,1024,5010
client,1024,5077
server,1024,5301
client,1024,3682
server,1024,3900
client,1024,3632
server,1024,3846
client,1024,3626
server,1024,3835
server,1024,4774
client,1024,4153
client,1024,5611
server,1024,5890
client,1024,4604
server,1024,4805
client,1024,3582
server,1024,3782
client,1024,3550
server,1024,3753
client,1024,3536
server,1024,3787
client,1024,3497
server,1024,3734
client,1024,3527
server,1024,3774
client,1024,3595
server,1024,3799
client,1024,3518
server,1024,3897
client,1024,3541
server,1024,3788
client,1024,3560
server,1024,3774
client,1024,3571
server,1024,3787
client,1024,3591
server,1024,3804
client,1024,5073
server,1024,5296
client,1024,3582
server,1024,3835
client,1024,3525
server,1024,3726
client,1024,3585
server,1024,3806
client,1024,5020
server,1024,5251
client,1024,3595
server,1024,3839
client,1024,5032
server,1024,5291
client,1024,3546
server,1024,3878
client,1024,3703
server,1024,3949
client,1024,5076
server,1024,5339
client,1024,3647
server,1024,3876
client,1024,3755
server,1024,3973
client,1024,5090
server,1024,5341
client,1024,4108
server,1024,4337
client,1024,3665
server,1024,3897
client,1024,3603
server,1024,3836
client,1024,3566
server,1024,3796
client,1024,3540
server,1024,3766
client,1024,3484
server,1024,4960
client,1024,3616
server,1024,3823
client,1024,3695
server,1024,3917
client,1024,3563
server,1024,3812
client,1024,3617
server,1024,3841
client,1024,3562
server,1024,3800
client,1024,3713
server,1024,3951
client,1024,3525
server,1024,5005
server,1024,5039
client,1024,3494
client,1024,3491
server,1024,3726
client,1024,3614
server,1024,3834
client,1024,3975
server,1024,4235
client,1024,3586
server,1024,3814
client,1024,3538
server,1024,5011
client,1024,3508
server,1024,5066
client,1024,4985
server,1024,5210
server,1024,5261
client,1024,5004
client,1024,5474
server,1024,5694
client,1024,5160
server,1024,5467
client,1024,4691
server,1024,4879
client,1024,5200
server,1024,5419
client,1024,4000
server,1024,4211
client,1024,5426
server,1024,5631
client,1024,4294
server,1024,4582
client,1024,3572
server,1024,4587
client,1024,5083
server,1024,5320
client,1024,3589
server,1024,3796
client,1024,3483
server,1024,3712
server,1024,3842
client,1024,3633
