endpoint,operation,msglen,time
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,18
client,decrypt,256,24
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,34
client,encrypt,256,17
server,decrypt,256,17
server,encrypt,256,17
client,decrypt,256,27
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,21
client,decrypt,256,16
client,encrypt,256,17
server,decrypt,256,16
server,encrypt,256,17
client,decrypt,256,26
client,encrypt,512,28
server,decrypt,512,27
server,encrypt,512,28
client,decrypt,512,27
client,encrypt,512,29
server,decrypt,512,47
server,encrypt,512,28
client,decrypt,512,30
client,encrypt,512,42
server,decrypt,512,44
server,encrypt,512,29
client,decrypt,512,36
client,encrypt,512,28
server,decrypt,512,36
server,encrypt,512,28
client,decrypt,512,41
client,encrypt,512,31
server,decrypt,512,27
server,encrypt,512,28
client,decrypt,512,27
client,encrypt,1024,50
server,decrypt,1024,68
server,encrypt,1024,50
client,decrypt,1024,59
client,encrypt,1024,49
server,decrypt,1024,49
server,encrypt,1024,51
client,decrypt,1024,49
client,encrypt,1024,50
server,decrypt,1024,49
server,encrypt,1024,50
client,decrypt,1024,49
client,encrypt,1024,49
server,decrypt,1024,61
server,encrypt,1024,57
client,decrypt,1024,68
client,encrypt,1024,72
server,decrypt,1024,77
server,encrypt,1024,53
client,decrypt,1024,68
client,encrypt,2048,99
server,decrypt,2048,92
server,encrypt,2048,94
client,decrypt,2048,107
client,encrypt,2048,93
server,decrypt,2048,92
server,encrypt,2048,93
client,decrypt,2048,91
client,encrypt,2048,94
server,decrypt,2048,117
server,encrypt,2048,131
client,decrypt,2048,135
client,encrypt,2048,93
server,decrypt,2048,124
server,encrypt,2048,93
client,decrypt,2048,92
client,encrypt,2048,99
server,decrypt,2048,92
server,encrypt,2048,92
client,decrypt,2048,97
