endpoint,keylen,time
client,10,145609
server,10,198924
client,10,138299
server,10,183339
client,10,133039
server,10,177364
client,10,132614
server,10,178193
server,10,174211
client,10,130429
server,10,174522
client,10,130869
client,10,134358
server,10,178141
server,10,174423
client,10,130208
client,10,129832
server,10,174164
server,10,176466
client,10,132421
client,10,129733
server,10,173487
client,10,129883
server,10,174367
server,10,174832
client,10,131183
client,10,130306
server,10,173920
client,10,132574
server,10,176908
client,10,132011
server,10,174568
client,10,131549
server,10,175484
client,10,133688
server,10,178295
client,10,132241
server,10,176132
client,10,131636
server,10,175333
client,10,131693
server,10,175984
client,10,129862
server,10,172763
client,10,129982
server,10,175037
client,10,131436
server,10,175542
server,10,174183
client,10,130526
client,10,133227
server,10,176844
server,10,175962
client,10,131862
client,10,131401
server,10,175130
client,10,132439
server,10,176069
client,10,131161
server,10,174667
client,10,130795
server,10,175399
client,10,130696
server,10,174409
client,10,131065
server,10,174768
client,10,131929
server,10,175818
client,10,130676
server,10,174403
client,10,129590
server,10,173260
server,10,175396
client,10,131543
client,10,129995
server,10,174397
client,10,130675
server,10,175506
client,10,131483
server,10,175192
server,10,174509
client,10,130348
client,10,130074
server,10,174058
client,10,130031
server,10,173737
client,10,130234
server,10,174013
client,10,133741
server,10,177579
client,10,131936
server,10,175449
client,10,130352
server,10,174686
client,10,131231
server,10,174929
client,10,130056
server,10,173986
client,10,141527
server,10,184952
server,10,174499
client,10,130520
client,10,130032
server,10,173572
client,10,130929
server,10,174566
client,10,130829
server,10,174550
client,10,129922
server,10,174067
client,10,129447
server,10,173788
client,10,129839
server,10,173485
client,10,132058
server,10,175089
client,10,131294
server,10,174996
client,10,130164
server,10,172964
client,10,131779
server,10,175896
client,10,130246
server,10,174047
client,10,129547
server,10,173332
client,10,131809
server,10,175688
client,10,130297
server,10,173998
client,10,131063
server,10,174988
server,10,178327
client,10,134374
client,10,130156
server,10,173943
client,10,130165
server,10,173830
client,10,132286
server,10,176135
client,10,130898
server,10,174668
client,10,131219
server,10,174663
server,10,174367
client,10,130577
client,10,131086
server,10,175018
client,10,131362
server,10,175314
client,10,131663
server,10,175518
client,10,131900
server,10,175806
client,10,131374
server,10,175744
client,10,130131
server,10,173919
client,10,131718
server,10,175720
client,10,132054
server,10,175791
client,10,129685
server,10,173894
client,10,131056
server,10,174648
client,10,131252
server,10,174945
client,10,132038
server,10,175723
client,10,130078
server,10,178825
client,10,131331
server,10,175150
client,10,131682
server,10,175697
client,10,130883
server,10,175245
client,10,130869
server,10,174654
client,10,129913
server,10,173692
client,10,131814
server,10,176028
client,10,132735
server,10,176727
client,10,130625
server,10,174353
client,10,131796
server,10,175562
client,10,152352
server,10,196091
client,10,131207
server,10,174835
client,10,131719
server,10,175860
client,10,130177
server,10,173830
server,10,175281
client,10,131527
client,10,132415
server,10,176167
client,10,130506
server,10,174325
client,10,130185
server,10,174015
client,10,132204
server,10,175878
client,10,130045
server,10,174374
client,10,130868
server,10,175229
client,10,130483
server,10,174222
client,10,129736
server,10,173376
client,10,131830
server,10,176083
client,10,129840
server,10,173591
client,10,130036
server,10,173929
client,10,131096
server,10,174963
client,10,130176
server,10,173965
