endpoint,operation,msglen,time
client,hash,1024,24
server,verify,1024,18
server,hash,1024,16
client,verify,1024,17
client,hash,1024,15
server,verify,1024,18
server,hash,1024,16
client,verify,1024,18
client,hash,1024,17
server,verify,1024,18
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,18
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,18
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,18
client,hash,1024,16
server,verify,1024,18
server,hash,1024,17
client,verify,1024,18
client,hash,1024,17
server,verify,1024,18
server,hash,1024,17
client,verify,1024,18
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,18
client,hash,1024,17
server,verify,1024,19
server,hash,1024,17
client,verify,1024,17
client,hash,1024,16
server,verify,1024,18
server,hash,1024,17
client,verify,1024,19
client,hash,1024,16
server,verify,1024,18
server,hash,1024,17
client,verify,1024,18
client,hash,1024,16
server,verify,1024,19
server,hash,1024,17
client,verify,1024,18
client,hash,1024,16
server,verify,1024,18
server,hash,1024,16
client,verify,1024,18
client,hash,1024,16
server,verify,1024,18
server,hash,1024,16
client,verify,1024,18
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,18
client,hash,1024,17
server,verify,1024,32
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
server,verify,1024,18
server,hash,1024,17
client,verify,1024,19
client,hash,1024,17
server,verify,1024,18
server,hash,1024,17
client,verify,1024,19
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
server,verify,1024,18
server,hash,1024,16
client,verify,1024,19
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,20
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,16
client,hash,1024,16
server,verify,1024,18
server,hash,1024,17
client,verify,1024,18
client,hash,1024,16
server,verify,1024,19
server,hash,1024,17
client,verify,1024,18
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
server,verify,1024,19
server,hash,1024,17
client,verify,1024,19
client,hash,1024,16
server,verify,1024,19
server,hash,1024,16
client,verify,1024,20
client,hash,1024,17
server,verify,1024,18
server,hash,1024,17
client,verify,1024,17
client,hash,1024,17
server,verify,1024,18
server,hash,1024,16
client,verify,1024,19
client,hash,1024,16
server,verify,1024,19
server,hash,1024,17
client,verify,1024,19
client,hash,1024,15
server,verify,1024,18
server,hash,1024,17
client,verify,1024,18
client,hash,1024,17
server,verify,1024,19
server,hash,1024,17
client,verify,1024,19
client,hash,1024,17
server,verify,1024,25
server,hash,1024,26
client,verify,1024,20
client,hash,1024,15
server,verify,1024,18
server,hash,1024,16
client,verify,1024,19
client,hash,1024,15
server,verify,1024,18
server,hash,1024,16
client,verify,1024,18
client,hash,1024,17
server,verify,1024,19
server,hash,1024,16
client,verify,1024,19
client,hash,1024,17
