endpoint,operation,msglen,time
client,hash,4096,56
server,verify,4096,55
server,hash,4096,48
client,verify,4096,89
client,hash,4096,47
server,verify,4096,49
server,hash,4096,47
client,verify,4096,49
client,hash,4096,48
server,verify,4096,50
server,hash,4096,48
client,verify,4096,49
client,hash,4096,47
server,verify,4096,48
server,hash,4096,48
client,verify,4096,76
client,hash,4096,48
server,verify,4096,51
server,hash,4096,48
client,verify,4096,50
client,hash,8192,89
server,verify,8192,98
server,hash,8192,88
client,verify,8192,92
client,hash,8192,89
server,verify,8192,92
server,hash,8192,88
client,verify,8192,92
client,hash,8192,89
server,verify,8192,95
server,hash,8192,89
client,verify,8192,92
client,hash,8192,88
server,verify,8192,123
server,hash,8192,89
client,verify,8192,93
client,hash,8192,90
server,verify,8192,93
server,hash,8192,89
client,verify,8192,92
client,hash,16384,172
server,verify,16384,207
server,hash,16384,171
client,verify,16384,177
client,hash,16384,172
server,verify,16384,176
server,hash,16384,279
client,verify,16384,251
client,hash,16384,185
server,verify,16384,337
server,hash,16384,172
client,verify,16384,373
client,hash,16384,295
server,verify,16384,185
server,hash,16384,171
client,verify,16384,177
client,hash,16384,298
server,verify,16384,176
server,hash,16384,234
client,verify,16384,243
