endpoint,keylen,time
client,10,142
server,10,300
server,10,207
client,10,109
client,10,113
server,10,178
client,10,119
server,10,204
server,10,205
client,10,128
client,10,108
server,10,188
server,10,211
client,10,169
client,10,117
server,10,183
client,10,123
server,10,245
server,10,807
client,10,198
client,10,109
server,10,160
client,10,194
server,10,210
client,10,120
server,10,167
client,10,184
server,10,209
client,10,121
server,10,198
client,10,134
server,10,219
server,10,241
client,10,172
client,10,114
server,10,226
server,10,240
client,10,217
client,10,160
server,10,196
client,10,162
server,10,188
server,10,210
client,10,135
client,10,166
server,10,269
server,10,223
client,10,188
server,10,253
client,10,148
client,10,218
server,10,271
server,10,232
client,10,183
client,10,126
server,10,165
client,10,124
server,10,209
client,10,195
server,10,184
client,10,181
server,10,193
client,10,121
server,10,202
client,10,132
server,10,198
server,10,192
client,10,124
client,10,151
server,10,256
client,10,128
server,10,190
client,10,118
server,10,185
client,10,124
server,10,191
client,10,202
server,10,245
client,10,124
server,10,192
client,10,122
server,10,237
client,10,125
server,10,204
server,10,257
client,10,194
server,10,159
client,10,117
client,10,133
server,10,193
server,10,182
client,10,116
client,10,106
server,10,174
server,10,193
client,10,123
client,10,105
server,10,189
client,10,183
server,10,227
server,10,215
client,10,119
client,10,124
server,10,196
client,10,121
server,10,204
client,10,117
server,10,201
server,10,195
client,10,120
client,10,112
server,10,189
client,10,114
server,10,202
client,10,115
server,10,208
client,10,119
server,10,203
client,10,124
server,10,212
client,10,118
server,10,269
client,10,182
server,10,249
client,10,138
server,10,267
client,10,120
server,10,202
client,10,121
server,10,223
client,10,115
server,10,199
client,10,123
server,10,225
server,10,215
client,10,189
client,10,113
server,10,201
client,10,116
server,10,195
client,10,113
server,10,210
client,10,118
server,10,211
client,10,114
server,10,199
client,10,126
server,10,216
server,10,224
client,10,117
server,10,189
client,10,107
client,10,111
server,10,201
client,10,120
server,10,197
client,10,136
server,10,215
server,10,200
client,10,120
server,10,191
client,10,117
server,10,182
client,10,110
client,10,109
server,10,204
client,10,124
server,10,195
server,10,205
client,10,114
client,10,114
server,10,184
server,10,209
client,10,113
client,10,189
server,10,193
client,10,120
server,10,248
client,10,175
server,10,207
client,10,141
server,10,181
client,10,117
server,10,180
client,10,114
server,10,188
client,10,218
server,10,294
client,10,115
server,10,203
server,10,218
client,10,115
server,10,190
client,10,105
server,10,203
client,10,106
server,10,223
client,10,112
client,10,105
server,10,181
client,10,146
server,10,206
client,10,125
server,10,223
server,10,200
client,10,130
server,10,197
client,10,110
server,10,195
client,10,106
client,10,184
server,10,241
client,10,191
server,10,197
client,10,110
server,10,247
server,10,196
client,10,110
server,10,185
client,10,107
client,10,110
server,10,174
client,10,172
server,10,227
client,10,127
server,10,182
client,10,118
server,10,175
client,10,113
server,10,199
client,10,121
server,10,207
client,10,129
server,10,203
client,10,124
server,10,247
client,10,114
server,10,209
server,10,210
client,10,116
client,10,110
server,10,220
client,10,133
server,10,212
client,10,131
server,10,249
client,10,151
server,10,242
server,10,193
client,10,133
client,10,135
server,10,178
client,10,115
server,10,206
client,10,133
server,10,202
client,10,117
server,10,212
client,10,152
server,10,191
client,10,117
server,10,199
client,10,182
server,10,316
client,10,147
server,10,243
server,10,245
client,10,149
client,10,120
server,10,155
client,10,123
server,10,170
client,10,148
server,10,190
client,10,145
server,10,193
client,10,202
server,10,200
server,10,195
client,10,148
client,10,110
server,10,209
client,10,202
server,10,266
server,10,196
client,10,145
client,10,181
server,10,240
client,10,186
server,10,264
client,10,217
server,10,272
client,10,178
server,10,261
client,10,119
server,10,200
client,10,185
server,10,273
client,10,120
server,10,264
client,10,125
server,10,272
client,10,115
server,10,163
client,10,126
server,10,191
client,10,108
server,10,201
client,10,116
server,10,202
client,10,108
server,10,194
client,10,120
server,10,273
server,10,195
client,10,112
client,10,133
server,10,195
server,10,190
client,10,127
server,10,177
client,10,110
client,10,136
server,10,216
client,10,144
server,10,204
client,10,170
server,10,211
client,10,122
server,10,240
client,10,118
server,10,283
client,10,114
server,10,210
client,10,132
server,10,203
server,10,270
client,10,199
client,10,113
server,10,182
client,10,118
server,10,203
client,10,123
server,10,196
client,10,186
server,10,289
client,10,180
server,10,265
client,10,136
server,10,197
client,10,126
server,10,235
client,10,128
server,10,205
server,10,257
client,10,122
client,10,110
server,10,180
client,10,130
server,10,210
client,10,138
server,10,190
client,10,128
server,10,255
client,10,128
server,10,275
client,10,183
server,10,284
client,10,186
server,10,204
client,10,167
server,10,237
client,10,187
server,10,257
server,10,205
client,10,129
server,10,224
client,10,110
client,10,107
server,10,189
client,10,179
server,10,261
client,10,191
server,10,282
server,10,202
client,10,119
client,10,110
server,10,184
client,10,188
server,10,258
client,10,120
server,10,195
client,10,138
server,10,209
client,10,196
server,10,278
server,10,247
client,10,121
client,10,109
server,10,187
server,10,221
client,10,117
client,10,111
server,10,190
server,10,204
client,10,127
server,10,219
client,10,141
server,10,175
client,10,114
client,10,117
server,10,224
client,10,134
server,10,200
client,10,117
server,10,266
server,10,277
client,10,183
server,10,235
client,10,185
client,10,159
server,10,283
client,10,121
server,10,226
server,10,203
client,10,141
client,10,117
server,10,210
client,10,189
server,10,232
client,10,125
server,10,223
server,10,237
client,10,193
client,10,110
server,10,152
client,10,119
server,10,206
client,10,130
server,10,212
server,10,207
client,10,121
client,10,137
server,10,202
client,10,127
server,10,244
client,10,189
server,10,264
client,10,118
server,10,218
client,10,158
server,10,219
client,10,130
server,10,204
client,10,181
server,10,309
client,10,131
server,10,248
client,10,117
server,10,200
client,10,122
server,10,200
client,10,128
server,10,229
client,10,119
server,10,201
server,10,204
client,10,134
server,10,184
client,10,126
server,10,202
client,10,120
client,10,114
server,10,189
client,10,130
server,10,255
server,10,250
client,10,121
client,10,193
server,10,244
client,10,132
server,10,205
client,10,130
server,10,197
client,10,123
server,10,257
client,10,124
server,10,265
client,10,149
server,10,180
client,10,108
server,10,197
client,10,121
server,10,197
server,10,258
client,10,185
client,10,109
server,10,202
client,10,130
server,10,206
client,10,127
server,10,198
client,10,120
server,10,197
server,10,201
client,10,107
client,10,180
server,10,254
client,10,132
server,10,204
client,10,111
server,10,209
server,10,197
client,10,107
server,10,207
client,10,109
client,10,120
server,10,219
client,10,131
server,10,248
server,10,247
client,10,130
client,10,107
server,10,170
client,10,138
server,10,213
server,10,204
client,10,107
server,10,198
client,10,127
client,10,125
server,10,199
client,10,108
server,10,197
client,10,119
server,10,244
client,10,181
server,10,253
client,10,180
server,10,255
client,10,131
server,10,267
server,10,262
client,10,129
client,10,135
server,10,249
client,10,138
server,10,206
server,10,212
client,10,127
client,10,111
server,10,175
client,10,179
server,10,304
client,10,124
server,10,247
server,10,214
client,10,130
server,10,167
client,10,116
client,10,177
server,10,182
client,10,179
server,10,250
client,10,181
server,10,256
client,10,206
server,10,206
client,10,121
server,10,177
client,10,143
server,10,190
client,10,129
server,10,242
client,10,163
server,10,193
client,10,189
server,10,226
client,10,128
server,10,264
client,10,187
server,10,180
client,10,118
server,10,156
client,10,159
server,10,200
client,10,128
server,10,195
client,10,121
server,10,231
client,10,117
server,10,193
client,10,130
server,10,201
server,10,247
client,10,125
client,10,111
server,10,180
client,10,119
server,10,250
client,14,113
server,14,199
client,14,153
server,14,199
client,14,130
server,14,201
client,14,165
server,14,207
client,14,132
server,14,253
client,14,131
server,14,253
server,14,206
client,14,124
server,14,195
client,14,105
client,14,118
server,14,191
server,14,251
client,14,129
client,14,186
server,14,207
server,14,275
client,14,145
client,14,127
server,14,205
client,14,114
server,14,206
client,14,202
server,14,268
client,14,145
server,14,206
server,14,257
client,14,176
server,14,175
client,14,176
server,14,187
client,14,110
client,14,110
server,14,204
server,14,223
client,14,119
client,14,111
server,14,189
client,14,189
server,14,274
client,14,140
server,14,244
server,14,214
client,14,131
server,14,178
client,14,110
client,14,144
server,14,206
