endpoint,operation,msglen,time
client,encrypt,256,14
server,decrypt,256,12
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,13
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,13
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,13
server,encrypt,256,14
client,decrypt,256,13
client,encrypt,256,13
server,decrypt,256,19
server,encrypt,256,12
client,decrypt,256,23
client,encrypt,512,22
server,decrypt,512,22
server,encrypt,512,22
client,decrypt,512,22
client,encrypt,512,21
server,decrypt,512,26
server,encrypt,512,24
client,decrypt,512,21
client,encrypt,512,28
server,decrypt,512,29
server,encrypt,512,21
client,decrypt,512,29
client,encrypt,512,22
server,decrypt,512,27
server,encrypt,512,21
client,decrypt,512,22
client,encrypt,512,22
server,decrypt,512,31
server,encrypt,512,23
client,decrypt,512,27
client,encrypt,1024,56
server,decrypt,1024,38
server,encrypt,1024,41
client,decrypt,1024,38
client,encrypt,1024,40
server,decrypt,1024,38
server,encrypt,1024,50
client,decrypt,1024,39
client,encrypt,1024,39
server,decrypt,1024,37
server,encrypt,1024,39
client,decrypt,1024,46
client,encrypt,1024,41
server,decrypt,1024,38
server,encrypt,1024,39
client,decrypt,1024,39
client,encrypt,1024,51
server,decrypt,1024,37
server,encrypt,1024,39
client,decrypt,1024,38
client,encrypt,2048,73
server,decrypt,2048,71
server,encrypt,2048,72
client,decrypt,2048,92
client,encrypt,2048,73
server,decrypt,2048,71
server,encrypt,2048,72
client,decrypt,2048,113
client,encrypt,2048,93
server,decrypt,2048,71
server,encrypt,2048,73
client,decrypt,2048,94
client,encrypt,2048,73
server,decrypt,2048,71
server,encrypt,2048,71
client,decrypt,2048,78
client,encrypt,2048,78
server,decrypt,2048,71
server,encrypt,2048,72
client,decrypt,2048,72
