endpoint,operation,msglen,time
client,encrypt,8192,185
server,decrypt,8192,118
server,encrypt,8192,122
client,decrypt,8192,144
client,encrypt,8192,124
server,decrypt,8192,119
server,encrypt,8192,121
client,decrypt,8192,116
client,encrypt,8192,116
server,decrypt,8192,118
server,encrypt,8192,119
client,decrypt,8192,180
client,encrypt,8192,149
server,decrypt,8192,119
server,encrypt,8192,121
client,decrypt,8192,127
client,encrypt,8192,119
server,decrypt,8192,181
server,encrypt,8192,120
client,decrypt,8192,154
client,encrypt,16384,235
server,decrypt,16384,234
server,encrypt,16384,241
client,decrypt,16384,248
client,encrypt,16384,246
server,decrypt,16384,233
server,encrypt,16384,259
client,decrypt,16384,230
client,encrypt,16384,241
server,decrypt,16384,354
server,encrypt,16384,413
client,decrypt,16384,429
client,encrypt,16384,259
server,decrypt,16384,236
server,encrypt,16384,241
client,decrypt,16384,235
client,encrypt,16384,239
server,decrypt,16384,232
server,encrypt,16384,264
client,decrypt,16384,282
