endpoint,keylen,time
client,1024,575
server,1024,4965
client,1024,559
server,1024,3437
client,1024,615
server,1024,3479
client,1024,636
server,1024,3506
server,1024,3416
client,1024,591
client,1024,528
server,1024,3328
client,1024,548
server,1024,3397
client,1024,568
server,1024,3424
client,1024,617
server,1024,3502
client,1024,536
server,1024,3394
client,1024,602
server,1024,3450
client,1024,613
server,1024,3458
client,1024,566
server,1024,3406
client,1024,555
server,1024,3388
client,1024,537
server,1024,3339
client,1024,534
server,1024,3344
client,1024,564
server,1024,3405
client,1024,530
server,1024,3352
client,1024,596
server,1024,3444
client,1024,656
server,1024,3527
client,1024,630
server,1024,3898
client,1024,558
server,1024,3364
client,1024,539
server,1024,3351
client,1024,536
server,1024,3344
server,1024,3372
client,1024,542
client,1024,521
server,1024,3374
client,1024,530
server,1024,3394
client,1024,531
server,1024,3365
server,1024,3530
client,1024,557
client,1024,604
server,1024,3322
client,1024,575
server,1024,3435
client,1024,544
server,1024,3404
client,1024,572
server,1024,3753
server,1024,3376
client,1024,549
client,1024,627
server,1024,3419
client,1024,635
server,1024,3522
client,1024,657
server,1024,3979
client,1024,568
server,1024,3399
client,1024,837
server,1024,3640
client,1024,801
server,1024,3617
client,1024,569
server,1024,3508
server,1024,3397
client,1024,558
client,1024,583
server,1024,3343
client,1024,591
server,1024,3422
client,1024,608
server,1024,3533
client,1024,546
server,1024,3424
client,1024,565
server,1024,3372
client,1024,559
server,1024,3421
server,1024,3485
client,1024,617
client,1024,555
server,1024,3394
client,1024,572
server,1024,3367
client,1024,539
server,1024,3357
client,1024,604
server,1024,3621
client,1024,530
server,1024,3379
client,1024,569
server,1024,3354
client,1024,538
server,1024,3362
server,1024,3594
client,1024,574
client,1024,557
server,1024,3366
client,1024,538
server,1024,3380
client,1024,577
server,1024,3441
client,1024,571
server,1024,3763
client,1024,564
server,1024,3403
client,1024,585
server,1024,3490
client,1024,554
server,1024,3421
client,1024,541
server,1024,3419
client,1024,538
server,1024,3324
client,1024,531
server,1024,3336
client,1024,634
server,1024,3421
client,1024,608
server,1024,3689
client,1024,570
server,1024,4693
server,1024,3497
client,1024,578
server,1024,3398
client,1024,604
client,1024,585
server,1024,3374
client,1024,578
server,1024,3768
client,1024,594
server,1024,3655
client,1024,545
server,1024,3384
server,1024,3373
client,1024,562
client,1024,586
server,1024,3406
client,1024,530
server,1024,3384
client,1024,568
server,1024,3379
client,1024,552
server,1024,3364
client,1024,576
server,1024,3382
client,1024,619
server,1024,3845
client,1024,534
server,1024,3387
client,1024,590
server,1024,3473
client,1024,542
server,1024,3421
client,1024,542
server,1024,3392
client,1024,534
server,1024,3415
client,1024,601
server,1024,3582
client,1024,611
server,1024,3480
client,1024,570
server,1024,3437
client,1024,540
server,1024,3382
client,1024,552
server,1024,3350
client,1024,563
server,1024,3508
client,1024,589
server,1024,3451
client,1024,573
server,1024,3368
client,1024,591
server,1024,3439
client,1024,661
server,1024,3545
client,1024,546
server,1024,3391
client,1024,661
server,1024,3477
client,1024,554
server,1024,3393
client,1024,550
server,1024,3366
server,1024,3414
client,1024,565
client,1024,313247
server,1024,316034
client,1024,615
server,1024,3512
client,1024,717
server,1024,3634
client,1024,573
server,1024,3432
client,1024,731
server,1024,3831
client,1024,539
server,1024,3366
client,1024,557
server,1024,3505
client,1024,546
server,1024,3376
client,1024,818
server,1024,5120
client,1024,619
server,1024,3548
client,1024,676
server,1024,3426
client,1024,577
server,1024,3451
client,1024,530
server,1024,3361
client,1024,544
server,1024,3376
client,1024,565
server,1024,4703
client,1024,592
server,1024,3414
client,1024,601
server,1024,3442
client,1024,602
server,1024,3415
client,1024,612
server,1024,3431
client,1024,555
server,1024,3376
client,1024,564
server,1024,3352
client,1024,539
server,1024,3395
server,1024,3587
client,1024,616
client,1024,567
server,1024,3347
client,1024,556
server,1024,3400
client,1024,558
server,1024,3401
client,1024,564
server,1024,3391
client,1024,568
server,1024,3372
client,1024,553
server,1024,3379
client,1024,571
server,1024,3392
client,1024,611
server,1024,3928
client,1024,541
server,1024,3428
client,1024,547
server,1024,3375
client,1024,570
server,1024,3428
client,1024,578
server,1024,3452
client,1024,562
server,1024,3370
client,1024,563
server,1024,3368
client,1024,577
server,1024,3417
client,1024,663
server,1024,3547
server,1024,3384
client,1024,594
client,1024,527
server,1024,3420
client,1024,588
server,1024,3468
client,1024,594
server,1024,3634
client,1024,564
server,1024,3419
client,1024,694
server,1024,3602
server,1024,3479
client,1024,555
client,1024,553
server,1024,3365
client,1024,607
server,1024,3464
client,1024,607
server,1024,4119
client,1024,621
server,1024,3496
client,1024,601
server,1024,4747
client,1024,669
server,1024,3866
client,1024,629
server,1024,3469
client,1024,568
server,1024,3440
client,1024,850
server,1024,3688
server,1024,3610
client,1024,902
client,1024,553
server,1024,3354
client,1024,574
server,1024,3350
client,1024,640
server,1024,3449
client,1024,591
server,1024,3434
client,1024,572
server,1024,3535
client,1024,585
server,1024,3540
client,1024,539
server,1024,3403
client,1024,568
server,1024,3396
client,1024,567
server,1024,3411
client,1024,563
server,1024,3360
client,1024,644
server,1024,3442
client,1024,553
server,1024,3334
client,1024,531
server,1024,3397
client,1024,615
server,1024,3490
client,1024,544
server,1024,3406
server,1024,3363
client,1024,543
client,1024,637
server,1024,3436
client,1024,552
server,1024,3504
client,1024,534
server,1024,3350
client,1024,561
