endpoint,keylen,time
client,192,222262
server,192,279233
client,192,206315
server,192,265301
client,192,203897
server,192,261521
client,192,210081
server,192,268027
client,192,210496
server,192,268924
client,192,207118
server,192,264983
client,192,204442
server,192,262584
client,192,210190
server,192,268301
client,192,203077
server,192,260721
client,192,202920
server,192,261225
client,192,204419
server,192,261822
client,192,203553
server,192,262906
client,192,204344
server,192,262012
client,192,204103
server,192,261761
client,192,203345
server,192,261340
client,192,206158
server,192,263945
client,192,203794
server,192,261745
client,192,207050
server,192,264706
client,192,207355
server,192,265173
client,192,206679
server,192,263980
client,192,204523
server,192,262326
client,192,204545
server,192,262011
client,192,203553
server,192,262674
client,192,205210
server,192,262610
client,192,211558
server,192,269155
client,192,203528
server,192,261239
client,192,204830
server,192,262275
client,192,204664
server,192,262893
client,192,204572
server,192,262355
client,192,205680
server,192,263814
server,192,261923
client,192,204157
client,192,204083
server,192,262412
client,192,204286
server,192,262008
client,192,205727
server,192,263576
server,192,262816
client,192,204159
client,192,205005
server,192,262558
client,192,204028
server,192,262493
client,192,204741
server,192,262446
client,192,205135
server,192,264099
client,192,203469
server,192,261430
client,192,205089
server,192,270134
client,192,205101
server,192,262816
client,192,204756
server,192,263538
client,192,203307
server,192,260956
client,192,206358
server,192,264201
client,192,203608
server,192,261129
client,192,205900
server,192,263592
client,192,203186
server,192,261245
client,192,205435
server,192,262877
client,192,203558
server,192,261110
client,192,205382
server,192,263544
client,192,203113
server,192,261519
server,192,262099
client,192,204369
client,192,204837
server,192,262343
client,192,204832
server,192,261994
client,192,204816
server,192,262493
client,192,203951
server,192,261920
client,192,202100
server,192,259678
client,192,205460
server,192,263394
client,192,205271
server,192,263333
client,192,204578
server,192,261881
client,192,205131
server,192,262668
client,192,204430
server,192,262877
client,192,203713
server,192,262203
server,192,262448
client,192,203980
client,192,204627
server,192,262270
server,192,262452
client,192,204231
client,192,206794
server,192,264863
client,192,205621
server,192,263351
client,192,206122
server,192,263754
client,192,205433
server,192,263384
server,192,263251
client,192,205605
client,192,205200
server,192,263971
client,192,205539
server,192,263030
client,192,205842
server,192,263783
client,192,203898
server,192,261518
client,192,206868
server,192,264444
client,192,204366
server,192,262157
client,192,205927
server,192,264171
client,192,202829
server,192,260297
client,192,437107
server,192,494960
client,192,206716
server,192,264300
client,192,204525
server,192,263070
client,192,206135
server,192,264073
client,192,204286
server,192,262551
client,192,209057
server,192,266820
client,192,206096
server,192,263639
client,192,205352
server,192,262757
client,192,205240
server,192,262908
client,192,205126
server,192,262410
client,192,204169
server,192,262043
client,192,207547
server,192,267375
client,192,208309
server,192,265714
client,192,204355
server,192,263367
client,192,203871
server,192,261774
client,192,205428
server,192,263319
client,192,204933
server,192,263395
client,192,204372
server,192,261964
client,192,205395
server,192,263126
client,192,205024
server,192,262508
client,192,205877
server,192,263109
client,192,205409
server,192,262948
client,192,205421
server,192,263401
client,192,205125
server,192,262691
client,192,205637
server,192,264087
client,192,203701
server,192,261302
server,192,265107
client,192,207113
client,192,205090
server,192,263083
client,192,204776
server,192,262853
client,192,205519
server,192,263164
server,192,263786
client,192,206355
client,192,205156
server,192,263508
client,192,206023
server,192,263485
client,192,204994
server,192,262735
client,192,205331
server,192,263064
client,192,205547
server,192,264039
client,192,206362
server,192,263933
client,192,207474
server,192,265228
client,192,205552
server,192,263605
client,192,204827
server,192,262889
client,192,205215
server,192,262762
client,192,206832
server,192,264365
client,192,205276
server,192,263349
client,192,205408
server,192,263118
client,192,204480
server,192,262219
client,192,205416
server,192,263065
client,192,205316
server,192,262920
client,192,206152
server,192,263943
client,192,204341
server,192,261925
client,192,205326
server,192,263323
client,192,206664
server,192,264382
client,192,205279
server,192,264101
server,192,262816
client,192,205206
client,192,206672
server,192,270829
client,192,204327
server,192,261957
client,192,205679
server,192,270770
client,192,203897
server,192,261395
client,192,207205
server,192,264735
client,192,204413
server,192,262197
client,192,206370
server,192,263942
client,192,204154
server,192,263239
client,192,204833
server,192,262629
client,192,205466
server,192,264384
client,192,205603
server,192,262982
client,192,205639
server,192,264261
client,192,204849
server,192,262361
client,192,207035
server,192,264769
client,192,204069
server,192,261301
client,192,207172
server,192,270017
client,192,495223
server,192,552432
client,192,438893
server,192,496357
client,192,206749
server,192,264348
client,192,206249
server,192,263732
client,192,205747
server,192,263169
client,192,207325
server,192,265079
client,192,204495
server,192,262109
client,192,204436
server,192,262310
client,192,204499
server,192,262218
client,192,205011
server,192,262936
client,192,203626
server,192,260868
client,192,206141
server,192,263918
client,192,203484
server,192,261094
client,192,206725
server,192,264237
client,192,204238
server,192,262241
client,192,205484
server,192,263338
client,192,205144
server,192,263962
client,192,205672
server,192,263510
client,192,205638
server,192,264781
client,192,205137
server,192,262690
client,192,206396
server,192,263505
client,192,205321
server,192,262788
client,192,207497
server,192,264996
client,192,204993
server,192,262856
client,192,207182
server,192,264790
client,192,205070
server,192,262631
client,192,207087
server,192,264914
client,192,203790
server,192,261667
client,192,207111
server,192,264448
client,192,204612
server,192,263276
client,192,204636
server,192,262391
client,192,205704
server,192,263794
client,192,204416
server,192,261952
client,192,206154
server,192,263678
client,192,205222
server,192,263104
client,192,205277
server,192,263076
client,192,204943
server,192,262916
client,192,205964
server,192,263840
server,192,263095
client,192,204609
client,192,204467
server,192,262478
client,192,204767
server,192,262597
client,192,204117
server,192,262264
client,192,213277
server,192,271450
server,192,269224
client,192,211469
server,192,264247
client,192,206428
server,192,263398
client,192,205634
client,192,206289
server,192,264080
client,192,206290
server,192,264299
server,192,262073
client,192,204775
client,192,207144
server,192,265064
client,192,205906
server,192,264249
client,192,204963
server,192,262440
client,192,207340
server,192,263978
client,192,205344
server,192,263481
client,192,208422
server,192,266021
client,192,205071
server,192,265413
client,192,206051
server,192,264377
client,192,205817
server,192,264644
client,192,205335
server,192,263758
client,192,204800
server,192,263259
client,192,206155
server,192,264311
client,192,206628
server,192,264927
server,192,273425
client,192,214029
client,192,204242
server,192,261545
client,192,205319
server,192,263294
client,192,205324
server,192,264023
client,192,206089
server,192,264995
client,192,206188
server,192,263880
client,192,205493
server,192,263674
client,192,205920
server,192,263399
client,192,206538
server,192,264183
client,192,205370
server,192,262998
client,192,206880
server,192,264534
client,192,206442
server,192,264372
client,192,206532
server,192,264607
client,192,204845
server,192,262933
client,192,206703
server,192,264236
client,192,205044
server,192,262869
client,192,204661
server,192,262225
client,192,204605
server,192,262251
client,192,206191
server,192,263567
client,192,205894
server,192,263199
client,192,205502
server,192,262966
client,192,204127
server,192,262784
client,192,205971
server,192,264102
client,192,204104
server,192,262265
server,192,262925
client,192,204684
client,192,205727
server,192,264347
server,192,262870
client,192,205302
client,192,206213
server,192,264685
client,192,205644
server,192,262996
client,192,206054
server,192,264246
client,192,203513
server,192,262877
client,192,207394
server,192,267561
client,192,212716
server,192,272083
client,192,206625
server,192,265787
client,192,215758
server,192,274436
client,192,206324
server,192,264399
client,192,208246
server,192,265765
client,192,208403
server,192,266524
client,192,206433
server,192,265706
client,192,206088
server,192,263175
client,192,208679
server,192,267802
client,192,203503
server,192,261662
client,192,204144
server,192,262205
client,192,207218
server,192,265182
client,192,204211
server,192,261596
client,192,205803
server,192,263293
client,192,210232
server,192,268644
client,192,205229
server,192,262379
client,192,203598
server,192,262460
client,192,203729
server,192,261587
client,192,207567
server,192,265288
client,192,205242
server,192,262756
client,192,206738
server,192,264871
server,192,261557
client,192,203457
client,192,206838
server,192,264407
client,192,205998
server,192,263269
client,192,206408
server,192,263953
client,192,204206
server,192,262691
client,192,205158
server,192,263109
client,192,206822
server,192,265036
client,192,208698
server,192,266291
client,192,209540
server,192,267481
client,192,206910
server,192,264613
client,192,208072
server,192,266341
client,192,205143
server,192,262352
client,192,206742
server,192,265026
client,192,203819
server,192,262481
client,192,205254
server,192,263286
client,192,206596
server,192,263952
client,192,204581
server,192,261939
client,192,212378
server,192,270946
client,192,205233
server,192,263133
client,192,205082
server,192,262113
client,192,206756
server,192,264437
client,192,205550
server,192,263226
client,192,205986
server,192,264252
client,192,205267
server,192,262901
server,192,267466
client,192,208966
client,192,204649
server,192,262054
client,192,205986
server,192,263762
client,192,205153
server,192,263154
client,192,206884
server,192,265189
client,192,203724
server,192,261414
client,192,207585
server,192,265700
client,192,204698
server,192,263504
client,192,206415
server,192,263993
client,192,229658
server,192,307239
server,192,306757
client,192,244442
client,192,218731
server,192,275835
server,224,272375
client,224,231410
server,224,274545
client,224,229482
client,224,227649
server,224,273461
client,224,228706
server,224,273699
client,224,228198
server,224,272953
client,224,227958
server,224,273574
client,224,226314
server,224,271664
client,224,236118
server,224,282288
client,224,227459
server,224,273653
server,224,274564
client,224,229241
client,224,229397
server,224,274127
client,224,227489
server,224,272575
client,224,228172
server,224,273752
client,224,229081
server,224,274858
client,224,229277
server,224,275127
client,224,468327
server,224,513790
client,224,226982
server,224,272578
client,224,227748
server,224,273577
client,224,227643
server,224,273016
server,224,271765
client,224,226949
client,224,228456
server,224,274218
client,224,226294
server,224,271081
client,224,229547
server,224,274960
client,224,226450
server,224,272164
client,224,230068
server,224,275469
client,224,226878
server,224,273537
client,224,227511
server,224,272336
client,224,229820
server,224,274914
client,224,227942
server,224,273085
client,224,241592
server,224,287122
client,224,226108
server,224,272122
client,224,227655
server,224,274090
client,224,226705
server,224,272375
client,224,228219
server,224,274460
client,224,227627
server,224,273680
client,224,226475
server,224,272313
server,224,273891
client,224,227580
client,224,226218
server,224,272454
client,224,226581
server,224,272680
client,224,226401
server,224,271531
client,224,236082
server,224,279901
client,224,227466
server,224,272505
client,224,227132
server,224,274209
client,224,228105
server,224,274117
client,224,226817
server,224,272348
client,224,243090
server,224,295092
client,224,227011
server,224,274548
client,224,229744
server,224,275902
client,224,226224
server,224,271379
client,224,227008
server,224,272470
client,224,227319
server,224,272140
client,224,226458
server,224,273320
server,224,272665
client,224,226311
client,224,227808
server,224,273837
client,224,227359
server,224,272703
client,224,228871
server,224,274527
client,224,228139
server,224,273276
client,224,227308
server,224,273117
client,224,227900
server,224,273764
client,224,227054
server,224,273418
client,224,226621
server,224,272467
client,224,227809
server,224,274323
client,224,227885
server,224,273482
server,224,272585
client,224,226526
client,224,227609
server,224,274009
server,224,274410
client,224,228240
client,224,228842
server,224,273774
client,224,229239
server,224,274009
client,224,228055
server,224,273720
client,224,229353
server,224,275251
server,224,271346
client,224,226456
server,224,274890
client,224,229471
client,224,227500
server,224,273145
client,224,228797
server,224,274337
client,224,226939
server,224,273461
server,224,273119
client,224,227407
client,224,226159
server,224,272344
client,224,227170
server,224,273182
client,224,227198
server,224,272807
client,224,227775
server,224,272883
client,224,227538
server,224,273131
server,224,275038
client,224,229162
client,224,227039
server,224,272532
client,224,227787
server,224,273324
server,224,272688
client,224,227214
client,224,232269
server,224,277784
client,224,233572
server,224,280010
client,224,227928
server,224,273954
server,224,274338
client,224,228690
client,224,227619
server,224,273752
server,224,273202
client,224,227859
client,224,229675
server,224,275543
client,224,227172
server,224,272269
client,224,227280
server,224,272721
client,224,226832
server,224,272410
client,224,225505
server,224,270709
client,224,229651
server,224,274795
client,224,224763
server,224,269923
client,224,228302
server,224,274079
client,224,225430
server,224,271645
client,224,227906
server,224,271900
client,224,226524
server,224,272774
server,224,272024
client,224,226596
client,224,225059
server,224,270189
client,224,228656
server,224,273842
client,224,231603
server,224,277433
client,224,229572
server,224,273686
client,224,224962
server,224,270627
client,224,227759
server,224,273664
client,224,226261
