endpoint,keylen,time
server,192,260038
client,192,204577
client,192,204023
server,192,261874
client,192,202222
server,192,259178
client,192,201301
server,192,258563
client,192,202869
server,192,259987
client,192,202168
server,192,259032
client,192,202479
server,192,259934
client,192,203330
server,192,260116
client,192,202835
server,192,259988
client,192,200780
server,192,257817
client,192,201400
server,192,258464
client,192,201291
server,192,258479
client,192,203029
server,192,260443
client,192,201221
server,192,258392
client,192,202123
server,192,259329
client,192,202144
server,192,259409
client,192,201978
server,192,259334
client,192,202049
server,192,259062
client,192,201529
server,192,258562
client,192,201830
server,192,258633
client,192,202359
server,192,259656
client,192,200419
server,192,257430
client,192,202782
server,192,260134
client,192,201946
server,192,259169
client,192,202561
server,192,259983
client,192,201151
server,192,257922
server,192,259383
client,192,202291
client,192,201613
server,192,258355
server,192,258709
client,192,201417
client,192,201138
server,192,258435
client,192,211987
server,192,269310
server,192,256241
client,192,199181
server,192,258196
client,192,201096
server,192,263933
client,192,206758
client,192,200882
server,192,257755
client,192,201500
server,192,259230
client,192,201271
server,192,258679
client,192,201748
server,192,260055
client,192,201145
server,192,258030
client,192,200563
server,192,257868
server,192,257354
client,192,200254
client,192,201723
server,192,259270
client,192,201733
server,192,259060
client,192,201526
server,192,258978
client,192,200940
server,192,258466
client,192,201743
server,192,259043
client,192,202063
server,192,259227
client,192,201609
server,192,259095
client,192,201756
server,192,259273
client,192,201833
server,192,259290
client,192,202358
server,192,259105
client,192,202509
server,192,259713
client,192,201487
server,192,258419
client,192,200998
server,192,258438
client,192,203055
server,192,258811
client,192,201763
server,192,258964
client,192,438435
server,192,494344
client,192,200710
server,192,257758
client,192,201688
server,192,258681
client,192,200399
server,192,257092
client,192,201890
server,192,258662
server,192,259292
client,192,201683
client,192,200861
server,192,257883
client,192,200833
server,192,258040
client,192,201517
server,192,258499
client,192,201500
server,192,258584
client,192,202449
server,192,259505
client,192,201099
server,192,258235
client,192,201484
server,192,258742
client,192,200648
server,192,258156
client,192,201629
server,192,259195
client,192,200942
server,192,259066
client,192,200208
server,192,257326
client,192,202468
server,192,260575
client,192,201956
server,192,259516
client,192,202630
server,192,259598
client,192,201508
server,192,258865
client,192,201357
server,192,258447
client,192,202214
server,192,259464
client,192,204349
server,192,261163
client,192,202277
server,192,259583
client,192,202534
server,192,259821
client,192,202064
server,192,259458
client,192,202777
server,192,260185
client,192,201623
server,192,258839
client,192,203252
server,192,260190
client,192,440985
server,192,498235
client,192,201555
server,192,258684
client,192,202029
server,192,259276
client,192,201826
server,192,258808
client,192,202274
server,192,259426
client,192,200884
server,192,258449
client,192,200842
server,192,257760
client,192,201766
server,192,259201
client,192,201337
server,192,258744
client,192,203466
server,192,259439
client,192,202146
server,192,259534
client,192,202852
server,192,260107
client,192,434486
server,192,491674
client,192,201299
server,192,258366
client,192,203513
server,192,261044
client,192,202260
server,192,259863
client,192,202215
server,192,259697
client,192,201516
server,192,258776
client,192,203747
server,192,261448
client,192,445842
server,192,502978
client,192,207280
server,192,264591
client,192,200979
server,192,258090
client,192,202177
server,192,259118
client,192,201193
server,192,258442
client,192,203675
server,192,261143
client,192,201742
server,192,259084
client,192,202971
server,192,260398
client,192,434872
server,192,492446
client,192,201654
server,192,258756
client,192,202128
server,192,258960
client,192,201086
server,192,258121
client,192,202571
server,192,259578
client,192,202960
server,192,260286
client,192,203970
server,192,260754
client,192,201347
server,192,258165
client,192,203324
server,192,260545
client,192,202042
server,192,259653
client,192,201253
server,192,258491
client,192,201385
server,192,259553
client,192,201928
server,192,259169
client,192,202899
server,192,260954
client,192,202212
server,192,259141
client,192,203145
server,192,259845
client,192,201192
server,192,258354
client,192,202091
server,192,259368
client,192,206463
server,192,264082
client,192,202839
server,192,259931
client,192,201463
server,192,258669
client,192,202635
server,192,260096
client,192,200436
server,192,257647
client,192,201052
server,192,258407
client,192,201370
server,192,258424
client,192,201293
server,192,258354
client,192,202018
server,192,259366
client,192,201814
server,192,258721
client,192,202378
server,192,259739
client,192,202736
server,192,260080
client,192,202108
server,192,259031
client,192,202699
server,192,259901
client,192,200956
server,192,258440
client,192,201724
server,192,258937
client,192,202340
server,192,260040
client,192,201902
server,192,258731
client,192,201457
server,192,259300
client,192,201639
server,192,259117
client,192,203471
server,192,260523
client,192,203103
server,192,260519
client,192,202230
server,192,259289
client,192,202395
server,192,258459
client,192,202042
server,192,259112
client,192,200909
server,192,257878
client,192,203221
server,192,260719
client,192,203124
server,192,260797
client,192,201492
server,192,258748
client,192,201630
server,192,259046
client,192,202589
server,192,259810
client,192,201783
server,192,258950
client,192,202307
server,192,259440
client,192,201703
server,192,258791
client,192,202239
server,192,259270
client,192,201803
server,192,259029
client,192,202628
server,192,259794
client,192,202611
server,192,259885
client,192,202820
server,192,260278
client,192,201108
server,192,258322
client,192,202515
server,192,259457
client,192,201478
server,192,258981
client,192,201376
server,192,258447
client,192,201458
server,192,259491
client,192,202876
server,192,259687
client,192,201983
server,192,259238
client,192,201056
server,192,258198
client,192,203563
server,192,260694
client,192,201189
server,192,258387
client,192,203369
server,192,260615
server,192,258567
client,192,200970
client,192,202075
server,192,259688
client,192,201697
server,192,259484
server,192,499065
client,192,441327
client,192,201574
server,192,259055
client,192,441777
server,192,499216
client,192,201460
server,192,259128
client,192,201649
server,192,258948
client,192,201370
server,192,259523
server,192,258137
client,192,200823
client,192,200637
server,192,258619
client,192,202032
server,192,265869
client,192,201771
server,192,259340
client,192,199799
server,192,257033
client,192,203673
server,192,261039
client,192,442407
server,192,499562
client,192,201536
server,192,258588
client,192,203389
server,192,260547
client,192,202610
server,192,259657
client,192,201830
server,192,258999
client,192,202848
server,192,259997
client,192,202404
server,192,259270
client,192,202086
server,192,259198
client,192,203169
server,192,260399
client,192,201019
server,192,258075
client,192,202753
server,192,259805
client,192,201741
server,192,258534
client,192,202033
server,192,259189
client,192,202924
server,192,260128
client,192,203352
server,192,260407
client,192,201923
server,192,259489
client,192,203635
server,192,260815
client,192,205095
server,192,263170
client,192,200991
server,192,258993
client,192,203117
server,192,261266
client,192,202530
server,192,260279
client,192,202360
server,192,260030
client,192,203025
server,192,260671
client,192,203233
server,192,260262
server,192,258778
client,192,201336
client,192,202915
server,192,260549
client,192,200875
server,192,259466
client,192,203095
server,192,261048
client,192,202001
server,192,260550
client,192,203194
server,192,261488
client,192,202899
server,192,260495
client,192,210005
server,192,267797
client,192,201672
server,192,258155
client,192,202042
server,192,259063
client,192,202498
server,192,260230
client,192,216367
server,192,273379
client,192,202284
server,192,259334
client,192,202346
server,192,259605
server,192,268289
client,192,212748
client,192,201771
server,192,258951
client,192,202499
server,192,259652
client,192,200870
server,192,258098
client,192,202356
server,192,259930
client,192,202125
server,192,259424
client,192,202402
server,192,259931
client,192,201053
server,192,258345
client,192,202814
server,192,260923
client,192,200863
server,192,258697
client,192,203310
server,192,261222
client,192,200987
server,192,258827
client,192,201495
server,192,258861
client,192,201419
server,192,259363
client,192,202134
server,192,259405
client,192,203156
server,192,261230
client,192,202875
server,192,259970
client,192,202250
server,192,259585
client,192,203651
server,192,260622
client,192,206159
server,192,263375
client,192,206430
server,192,263782
client,192,205193
server,192,262185
client,192,203691
server,192,260848
client,192,206466
server,192,263274
client,192,201322
server,192,258717
client,192,202772
server,192,259941
client,192,202602
server,192,259707
client,192,203816
server,192,261172
server,192,260356
client,192,203163
client,192,203430
server,192,261049
client,192,202273
server,192,260256
client,192,202709
server,192,260709
client,192,201974
server,192,261378
client,192,202567
server,192,261123
client,192,202941
server,192,261219
client,192,203250
server,192,261040
client,192,203939
server,192,262387
client,192,203112
server,192,261314
client,192,202537
server,192,261615
client,192,203136
server,192,262478
client,192,203176
server,192,261689
client,192,205151
server,192,262753
client,192,202939
server,192,260056
client,192,202202
server,192,259493
client,192,203936
server,192,261387
client,192,202521
server,192,259729
client,192,204531
server,192,261797
client,192,204963
server,192,262244
client,192,205643
server,192,263071
client,192,204076
server,192,261385
client,192,205850
server,192,263053
client,192,203561
server,192,260531
client,192,202550
server,192,259934
client,192,202403
server,192,259317
client,192,202450
server,192,259731
client,192,202803
server,192,260241
client,192,203021
server,192,260223
client,192,202257
server,192,259772
server,192,258768
client,192,201684
client,192,203585
server,192,260637
client,192,202386
server,192,259764
client,192,202982
server,192,260120
client,192,204886
server,192,262112
client,192,204559
server,192,261739
client,192,202154
server,192,259670
client,192,205550
server,192,262819
client,192,202510
server,192,259735
client,192,202373
server,192,259443
client,192,203187
server,192,260736
client,192,203678
server,192,260871
client,192,202938
server,192,260070
client,192,202425
server,192,259703
client,192,203823
server,192,261335
client,192,203287
server,192,260456
client,192,204312
server,192,262265
client,192,205211
server,192,262324
client,192,203060
server,192,260930
client,192,202783
server,192,259742
client,192,204216
server,192,261239
client,192,203353
server,192,260406
client,192,203473
server,192,260580
client,192,202742
server,192,259607
client,192,202629
server,192,259812
client,192,200962
server,192,257878
client,192,203236
server,192,260464
server,192,259313
client,192,202371
client,192,201283
server,192,258378
client,192,201690
server,192,258888
client,192,201428
server,192,258642
client,192,205086
server,192,262093
client,192,202538
server,192,259858
client,192,202701
server,192,260014
client,192,201787
server,192,259056
client,192,201203
server,192,258430
client,192,203666
server,192,261150
client,192,202704
server,192,260036
client,192,202896
server,192,260278
client,192,202390
server,192,259950
client,192,202155
server,192,259404
client,192,201211
server,192,258777
client,192,201558
server,192,259040
client,192,202017
server,192,259826
client,192,202369
server,192,259601
client,192,202237
server,192,259295
client,192,202604
server,192,263878
client,192,202438
server,192,259548
client,192,202701
server,192,259773
client,192,201277
server,192,258549
client,192,203576
server,192,260143
client,192,201563
server,192,258708
client,192,202113
server,192,258960
client,192,201861
server,192,259143
client,192,202964
server,192,260012
server,192,258643
client,192,201503
client,192,202607
server,192,259732
client,192,201722
server,192,258780
client,192,201816
server,192,259529
client,192,201416
server,192,258897
client,192,201203
server,192,258685
client,192,201432
server,192,259515
client,192,199533
server,192,256669
client,192,201778
server,192,259704
client,192,203352
server,192,260364
client,192,202206
server,192,259422
client,192,202472
server,192,259898
client,192,202363
server,192,259527
client,192,201198
server,192,258532
client,192,202136
server,192,259590
client,192,201416
server,192,258643
client,192,202468
server,192,259542
client,192,202646
server,192,259637
client,192,202547
server,192,259825
client,192,202088
server,192,259501
client,192,203590
server,192,260677
client,192,201520
server,192,258887
client,192,202627
server,192,259785
client,192,200320
server,192,257454
client,192,209059
server,192,265947
client,192,201658
server,192,258564
client,192,202325
server,192,259236
client,192,202075
server,192,259258
client,192,203073
server,192,260014
client,192,202463
server,192,259488
client,192,203079
server,192,260302
client,192,202306
server,192,258025
client,192,203217
server,192,260465
client,192,206692
server,192,263868
client,192,202412
server,192,259806
client,192,201792
server,192,259096
client,192,203116
server,192,260176
client,192,202339
server,192,259730
client,192,202427
server,192,259831
client,192,202182
server,192,259598
client,192,202415
server,192,259708
client,192,201665
server,192,258957
client,192,202701
server,192,259682
client,192,201010
server,192,259011
client,192,201934
server,192,259060
client,192,201601
server,192,259362
client,192,202406
server,192,259702
client,192,203827
server,192,261079
client,192,201988
server,192,259230
client,192,202933
server,192,260159
client,192,201062
server,192,258149
client,192,202680
server,192,259910
client,192,201864
server,192,258616
client,192,201760
server,192,258934
client,192,201541
server,192,258747
client,192,199764
server,192,256840
client,192,203136
server,192,260006
client,192,207118
server,192,264100
client,192,202528
server,192,260138
client,192,201057
server,192,258218
client,192,201655
server,192,258674
client,192,202735
server,192,260828
client,192,201576
server,192,258815
client,192,202903
server,192,260117
client,192,202280
server,192,259761
server,192,268873
client,192,211730
client,192,203206
server,192,260694
client,192,203139
server,192,260799
client,192,440854
server,192,498034
client,192,202085
server,192,259249
client,192,202160
server,192,258964
client,192,202455
server,192,259845
client,192,202305
server,192,259588
client,192,203165
server,192,259855
client,192,210505
server,192,267672
client,192,202513
server,192,259549
client,192,201860
server,192,258662
client,192,203138
server,192,260423
client,192,200976
server,192,257734
client,192,203203
server,192,260307
client,192,201760
server,192,258652
server,192,497422
client,192,440526
client,192,201986
server,192,258913
client,192,209323
server,192,266708
client,192,201275
server,192,258095
client,192,200752
server,192,257791
client,192,201494
server,192,258335
client,192,200995
server,192,257965
client,192,439231
server,192,496221
client,192,201108
server,192,257933
client,192,201538
server,192,258582
client,192,201838
server,192,258853
client,192,200832
server,192,258327
server,192,259199
client,192,202005
client,192,201602
server,192,258801
client,192,200603
server,192,257944
client,192,201369
server,192,259305
client,192,201148
server,192,258388
client,192,202283
server,192,259868
server,192,258028
client,192,200672
client,192,201201
server,192,257496
client,192,201090
server,192,258146
client,192,200293
server,192,257024
client,192,202476
