endpoint,operation,msglen,time
client,encrypt,256,14
server,decrypt,256,24
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,23
server,encrypt,256,14
client,decrypt,256,13
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,23
server,encrypt,256,13
client,decrypt,256,22
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,15
server,decrypt,256,23
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,17
server,encrypt,256,14
client,decrypt,256,30
client,encrypt,256,18
server,decrypt,256,14
server,encrypt,256,13
client,decrypt,256,21
client,encrypt,256,14
server,decrypt,256,20
server,encrypt,256,14
client,decrypt,256,17
client,encrypt,256,14
server,decrypt,256,19
server,encrypt,256,14
client,decrypt,256,24
client,encrypt,256,13
server,decrypt,256,18
server,encrypt,256,18
client,decrypt,256,13
client,encrypt,256,19
server,decrypt,256,14
server,encrypt,256,18
client,decrypt,256,17
client,encrypt,256,13
server,decrypt,256,18
server,encrypt,256,13
client,decrypt,256,22
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,17
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,18
server,encrypt,256,13
client,decrypt,256,17
client,encrypt,256,17
server,decrypt,256,19
server,encrypt,256,14
client,decrypt,256,17
client,encrypt,256,14
server,decrypt,256,17
server,encrypt,256,14
client,decrypt,256,13
client,encrypt,256,14
server,decrypt,256,17
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,15
server,decrypt,256,13
server,encrypt,256,14
client,decrypt,256,13
client,encrypt,256,19
server,decrypt,256,15
server,encrypt,256,13
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,256,14
server,decrypt,256,14
