endpoint,operation,msglen,time
client,hash,8192,51
server,verify,8192,51
server,hash,8192,52
client,verify,8192,52
client,hash,8192,52
server,verify,8192,51
server,hash,8192,54
client,verify,8192,52
client,hash,8192,52
server,verify,8192,50
server,hash,8192,59
client,verify,8192,51
client,hash,8192,51
server,verify,8192,54
server,hash,8192,51
client,verify,8192,61
client,hash,8192,51
server,verify,8192,63
server,hash,8192,55
client,verify,8192,56
client,hash,16384,116
server,verify,16384,150
server,hash,16384,102
client,verify,16384,105
client,hash,16384,99
server,verify,16384,105
server,hash,16384,107
client,verify,16384,113
client,hash,16384,107
server,verify,16384,109
server,hash,16384,110
client,verify,16384,114
client,hash,16384,99
server,verify,16384,109
server,hash,16384,99
client,verify,16384,103
client,hash,16384,98
server,verify,16384,98
server,hash,16384,98
client,verify,16384,113
