endpoint,keylen,time
client,1024,6485
server,1024,3929
client,1024,3679
client,1024,3701
server,1024,3923
client,1024,3543
server,1024,3791
client,1024,5277
server,1024,5525
client,1024,3473
server,1024,3742
client,1024,3528
server,1024,3858
client,1024,3631
server,1024,3877
client,1024,3652
server,1024,3939
client,1024,4030
server,1024,4282
client,1024,3555
server,1024,3896
client,1024,3578
server,1024,3820
server,1024,3894
client,1024,3614
client,1024,3521
server,1024,3785
client,1024,3513
server,1024,3807
client,1024,3533
server,1024,3779
client,1024,4358
server,1024,4591
client,1024,3557
server,1024,3792
client,1024,3547
server,1024,3759
client,1024,3569
server,1024,3781
client,1024,3550
server,1024,3754
client,1024,3510
server,1024,3714
client,1024,3502
server,1024,3749
client,1024,3725
server,1024,3942
client,1024,3520
server,1024,3777
client,1024,3587
server,1024,3887
client,1024,3463
server,1024,3772
client,1024,3501
server,1024,3766
client,1024,3447
server,1024,3668
client,1024,4255
server,1024,4480
client,1024,3578
server,1024,3823
client,1024,3606
server,1024,3974
server,1024,4087
client,1024,3830
server,1024,4556
client,1024,4313
client,1024,3514
server,1024,3778
client,1024,3587
server,1024,3819
client,1024,3549
server,1024,3802
client,1024,3813
server,1024,4055
client,1024,3477
server,1024,3746
client,1024,3516
server,1024,3786
client,1024,3482
server,1024,3753
client,1024,3922
server,1024,4199
client,1024,3654
server,1024,3894
client,1024,3620
server,1024,3858
client,1024,3844
server,1024,4080
client,1024,3804
server,1024,4056
client,1024,3913
server,1024,4180
client,1024,3819
server,1024,4087
client,1024,3693
server,1024,3934
client,1024,3711
server,1024,3979
client,1024,3606
server,1024,3885
client,1024,5074
server,1024,5332
client,1024,3808
server,1024,4136
client,1024,5003
server,1024,5254
client,1024,3592
server,1024,3803
client,1024,3527
server,1024,3780
client,1024,3516
server,1024,3770
server,1024,3730
client,1024,3435
server,1024,3695
client,1024,3437
server,1024,3813
client,1024,3580
client,1024,3929
server,1024,4170
client,1024,5281
server,1024,5526
server,1024,4145
client,1024,3808
client,1024,3541
server,1024,3769
client,1024,3743
server,1024,4010
client,1024,3562
server,1024,3800
client,1024,3648
server,1024,3896
client,1024,3529
server,1024,3773
client,1024,3531
server,1024,3791
client,1024,3576
server,1024,3839
client,1024,3614
server,1024,3909
client,1024,3455
server,1024,3715
client,1024,3520
server,1024,3791
client,1024,3447
server,1024,3750
client,1024,3588
server,1024,3863
client,1024,3473
server,1024,3739
client,1024,5271
server,1024,5568
client,1024,3571
server,1024,3829
client,1024,3726
server,1024,4012
client,1024,3717
server,1024,3966
client,1024,4182
server,1024,4428
client,1024,3709
server,1024,3957
client,1024,3645
server,1024,4204
client,1024,3600
server,1024,3833
client,1024,3584
server,1024,3825
client,1024,3814
server,1024,4054
client,1024,3880
server,1024,4118
server,1024,4111
client,1024,3742
client,1024,3659
server,1024,3875
client,1024,4425
server,1024,4656
client,1024,3615
server,1024,3896
client,1024,3619
server,1024,3875
client,1024,3739
server,1024,3982
server,1024,3891
client,1024,3651
client,1024,3558
server,1024,3855
client,1024,3434
server,1024,3666
client,1024,3441
server,1024,3697
client,1024,3757
server,1024,4040
server,1024,3981
client,1024,3678
client,1024,5447
server,1024,5704
client,1024,3691
server,1024,3954
client,1024,3939
server,1024,4205
client,1024,3599
server,1024,4025
client,1024,3663
server,1024,3943
client,1024,4365
server,1024,4626
client,1024,5252
server,1024,5514
client,1024,3771
server,1024,5194
client,1024,3521
server,1024,3809
client,1024,3761
server,1024,4036
client,1024,3562
server,1024,3878
client,1024,3605
server,1024,3853
client,1024,3572
server,1024,3963
client,1024,5264
server,1024,5509
client,1024,3607
server,1024,3859
client,1024,3640
server,1024,3986
client,1024,3654
server,1024,3965
client,1024,3663
server,1024,4364
client,1024,3570
server,1024,3834
client,1024,3625
server,1024,3884
client,1024,3558
server,1024,3858
client,1024,3525
server,1024,3825
client,1024,3927
server,1024,4219
client,1024,3666
server,1024,3930
client,1024,3681
server,1024,3929
client,1024,3646
server,1024,3918
client,1024,5371
server,1024,5687
client,1024,3497
server,1024,3760
client,1024,3661
server,1024,3897
client,1024,4114
server,1024,4363
client,1024,3673
server,1024,3923
client,1024,3607
server,1024,3876
client,1024,3726
server,1024,3983
client,1024,3924
server,1024,4185
client,1024,3584
server,1024,3845
client,1024,3940
server,1024,3881
client,1024,3661
server,1024,3976
client,1024,3695
server,1024,3932
client,1024,3676
server,1024,3919
client,1024,3573
server,1024,3808
client,1024,3477
server,1024,3770
client,1024,3509
server,1024,3779
client,1024,3743
server,1024,4001
client,1024,3473
server,1024,3753
client,1024,3753
server,1024,3998
client,1024,3614
server,1024,3872
client,1024,3649
server,1024,3903
client,1024,3544
server,1024,3775
server,1024,3870
client,1024,3613
client,1024,3527
server,1024,3799
client,1024,3483
server,1024,3740
client,1024,3589
server,1024,3838
client,1024,3731
server,1024,3993
client,1024,3867
server,1024,4107
client,1024,3532
server,1024,3789
client,1024,3610
server,1024,4479
server,1024,3690
client,1024,3438
client,1024,3718
server,1024,4003
client,1024,3539
server,1024,3800
client,1024,3644
server,1024,3900
client,1024,3838
server,1024,4106
client,1024,3683
server,1024,3947
client,1024,3709
server,1024,4006
client,1024,3816
server,1024,4081
client,1024,3771
server,1024,4782
client,1024,3525
server,1024,3780
client,1024,4156
server,1024,4443
client,1024,3571
server,1024,5198
client,1024,3512
server,1024,3777
client,1024,3467
server,1024,3688
client,1024,3695
server,1024,3944
client,1024,3501
server,1024,3801
client,1024,3644
server,1024,3905
client,1024,3747
server,1024,3986
client,1024,3988
server,1024,4282
client,1024,3575
server,1024,3835
client,1024,3673
server,1024,4338
client,1024,3584
server,1024,3841
client,1024,3636
server,1024,3916
client,1024,3604
server,1024,3924
client,1024,3591
server,1024,3850
client,1024,3956
server,1024,4217
client,1024,3694
server,1024,4024
client,1024,3499
server,1024,3782
client,1024,3768
server,1024,4015
client,1024,3624
server,1024,3896
client,1024,3533
server,1024,3796
client,1024,3549
server,1024,3848
client,1024,3517
server,1024,3780
client,1024,3532
server,1024,3782
client,1024,3802
server,1024,4085
client,1024,3573
server,1024,3894
client,1024,3887
server,1024,4131
client,1024,3504
server,1024,3755
client,1024,3471
server,1024,3714
client,1024,3534
server,1024,3785
client,1024,3586
server,1024,3852
client,1024,3649
server,1024,3925
server,1024,3824
client,1024,3559
server,1024,3970
client,1024,3693
client,1024,3843
server,1024,4072
client,1024,3669
server,1024,3908
server,1024,3783
client,1024,3557
client,1024,3514
server,1024,3719
client,1024,3544
server,1024,3777
client,1024,3563
server,1024,3796
server,1024,3853
client,1024,3642
client,1024,3541
server,1024,3731
server,1024,4178
client,1024,3971
server,1024,5659
client,1024,5399
client,1024,4738
server,1024,4952
client,1024,5462
server,1024,5747
server,1024,5040
client,1024,4820
client,1024,3993
server,1024,4253
server,1024,4255
client,1024,4023
client,1024,3705
server,1024,3966
client,1024,3699
server,1024,5072
client,1024,3571
server,1024,3802
server,1024,3994
client,1024,3782
client,1024,4775
server,1024,5000
client,1024,5545
server,1024,5775
client,1024,314756
server,1024,315038
server,1024,3996
client,1024,3755
client,1024,5188
server,1024,5415
client,1024,3571
server,1024,4135
client,1024,4346
server,1024,4700
client,1024,3878
server,1024,4126
client,1024,3559
server,1024,3802
client,1024,3577
server,1024,3812
client,1024,3620
server,1024,3948
client,1024,3559
server,1024,3795
server,1024,3746
client,1024,3531
client,1024,3519
server,1024,3725
client,1024,3477
server,1024,4992
server,1024,4307
client,1024,3997
client,1024,3542
server,1024,3777
client,1024,3860
server,1024,4096
client,1024,3485
server,1024,3713
client,1024,3553
server,1024,3859
client,1024,4432
server,1024,4682
client,1024,3533
server,1024,3829
client,1024,3577
server,1024,3823
client,1024,3506
server,1024,3765
server,1024,3878
client,1024,3586
client,1024,3632
server,1024,3858
client,1024,3906
server,1024,4208
client,1024,3719
server,1024,4233
client,1024,3618
server,1024,3899
client,1024,5394
server,1024,5657
server,1024,4285
client,1024,4017
client,1024,3604
server,1024,3834
client,1024,3690
server,1024,4071
client,1024,3587
server,1024,3843
client,1024,3523
server,1024,3781
client,1024,3743
server,1024,4001
client,1024,3664
server,1024,3912
client,1024,3925
server,1024,4262
client,1024,3644
server,1024,3906
client,1024,3805
server,1024,4094
client,1024,3614
server,1024,3878
server,1024,4659
client,1024,3790
client,1024,3797
server,1024,5356
client,1024,3931
server,1024,4419
server,1024,3790
client,1024,3578
client,1024,3466
server,1024,3692
server,1024,3847
client,1024,3598
server,1024,3962
client,1024,3719
client,1024,3708
server,1024,3984
client,1024,3745
server,1024,4006
client,1024,3674
server,1024,3974
client,1024,3678
server,1024,3935
client,1024,5207
server,1024,5459
client,1024,3749
server,1024,4048
client,1024,3613
server,1024,3871
