endpoint,keylen,time
client,1024,4953
server,1024,5247
server,1024,3741
client,1024,3489
client,1024,3431
server,1024,3669
client,1024,3559
server,1024,3831
client,1024,3538
server,1024,3801
client,1024,3422
server,1024,3749
client,1024,3899
server,1024,4166
client,1024,3526
server,1024,3785
client,1024,3444
server,1024,3705
client,1024,3462
server,1024,3748
client,1024,5256
server,1024,5517
client,1024,3548
server,1024,3822
client,1024,3579
server,1024,3839
client,1024,3435
server,1024,3739
client,1024,3430
server,1024,3686
client,1024,3520
server,1024,3795
client,1024,3466
server,1024,3739
client,1024,3464
server,1024,3723
client,1024,3394
server,1024,3703
client,1024,3522
server,1024,3782
client,1024,3415
server,1024,3694
client,1024,3466
server,1024,3702
client,1024,3496
server,1024,3733
client,1024,3467
server,1024,3725
client,1024,3418
server,1024,3665
client,1024,3444
server,1024,3724
client,1024,3479
server,1024,3743
client,1024,3577
server,1024,3849
server,1024,3694
client,1024,3433
client,1024,3430
server,1024,3680
client,1024,3521
server,1024,3794
client,1024,3521
server,1024,3792
client,1024,3457
server,1024,3719
client,1024,3458
server,1024,3730
client,1024,3494
server,1024,3754
client,1024,3511
server,1024,3773
client,1024,3457
server,1024,3717
client,1024,3431
server,1024,3692
client,1024,3446
server,1024,3717
client,1024,3467
server,1024,3727
client,1024,3614
server,1024,3857
client,1024,3478
server,1024,3738
client,1024,3395
server,1024,3658
client,1024,3466
server,1024,3736
client,1024,3503
server,1024,3763
client,1024,3409
server,1024,3666
client,1024,3451
server,1024,3709
client,1024,3527
server,1024,3801
client,1024,3461
server,1024,3734
client,1024,3476
server,1024,3748
client,1024,3407
server,1024,3676
client,1024,3436
server,1024,3690
client,1024,3553
server,1024,3814
client,1024,3516
server,1024,3774
client,1024,3504
server,1024,3763
client,1024,3549
server,1024,3806
client,1024,3466
server,1024,3731
client,1024,3396
server,1024,3690
client,1024,3440
server,1024,3711
client,1024,3522
server,1024,3803
client,1024,3428
server,1024,3683
client,1024,3485
server,1024,3791
client,1024,3455
server,1024,3726
client,1024,3477
server,1024,3732
client,1024,3501
server,1024,3752
client,1024,3435
server,1024,3703
client,1024,3427
server,1024,3690
client,1024,3511
server,1024,3787
client,1024,3416
server,1024,3661
client,1024,3421
server,1024,5041
client,1024,3529
server,1024,3776
client,1024,3501
server,1024,3791
client,1024,3501
server,1024,3764
client,1024,3503
server,1024,3778
client,1024,3449
server,1024,3757
client,1024,3446
server,1024,3716
client,1024,3440
server,1024,3709
client,1024,316850
server,1024,317165
client,1024,3350
server,1024,3661
client,1024,3510
server,1024,3823
client,1024,3523
server,1024,3791
client,1024,5497
server,1024,5717
client,1024,3463
server,1024,3717
client,1024,3525
server,1024,3819
client,1024,3478
server,1024,3736
client,1024,3842
server,1024,4111
client,1024,3441
server,1024,3701
client,1024,3501
server,1024,3775
client,1024,3460
server,1024,3746
client,1024,3896
server,1024,4137
client,1024,3455
server,1024,3762
client,1024,3459
server,1024,3717
client,1024,3465
server,1024,3736
server,1024,5175
client,1024,4384
client,1024,3503
server,1024,3721
client,1024,3534
server,1024,3742
client,1024,3397
server,1024,3610
client,1024,3455
server,1024,3678
client,1024,3503
server,1024,3746
client,1024,3550
server,1024,3853
client,1024,3754
server,1024,3991
client,1024,3443
server,1024,3681
