endpoint,operation,msglen,time
client,encrypt,256,12
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,12
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,14
server,encrypt,256,11
client,decrypt,256,17
client,encrypt,256,11
server,decrypt,256,11
server,encrypt,256,11
client,decrypt,256,11
client,encrypt,256,11
server,decrypt,256,17
server,encrypt,256,11
client,decrypt,256,12
client,encrypt,512,18
server,decrypt,512,17
server,encrypt,512,23
client,decrypt,512,18
client,encrypt,512,19
server,decrypt,512,18
server,encrypt,512,17
client,decrypt,512,17
client,encrypt,512,30
server,decrypt,512,17
server,encrypt,512,17
client,decrypt,512,18
client,encrypt,512,24
server,decrypt,512,23
server,encrypt,512,19
client,decrypt,512,27
client,encrypt,512,18
server,decrypt,512,17
server,encrypt,512,18
client,decrypt,512,17
client,encrypt,1024,31
server,decrypt,1024,43
server,encrypt,1024,32
client,decrypt,1024,32
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,70
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,44
server,encrypt,1024,30
client,decrypt,1024,45
client,encrypt,1024,36
server,decrypt,1024,34
server,encrypt,1024,45
client,decrypt,1024,31
client,encrypt,2048,58
server,decrypt,2048,76
server,encrypt,2048,56
client,decrypt,2048,57
client,encrypt,2048,58
server,decrypt,2048,58
server,encrypt,2048,57
client,decrypt,2048,57
client,encrypt,2048,57
server,decrypt,2048,76
server,encrypt,2048,57
client,decrypt,2048,60
client,encrypt,2048,57
server,decrypt,2048,78
server,encrypt,2048,57
client,decrypt,2048,78
client,encrypt,2048,89
server,decrypt,2048,56
server,encrypt,2048,58
client,decrypt,2048,65
