endpoint,keylen,time
client,192,210960
server,192,267613
client,192,205197
server,192,263487
client,192,205241
server,192,262217
client,192,206382
server,192,263690
client,192,205695
server,192,262705
client,192,205682
server,192,263063
client,192,444623
server,192,501805
client,192,204764
server,192,262441
server,192,262322
client,192,205108
client,192,204052
server,192,261687
server,192,260455
client,192,203350
client,192,204468
server,192,262304
client,192,203774
server,192,261206
client,192,441311
server,192,498476
client,192,205613
server,192,263182
client,192,209203
server,192,266836
client,192,209761
server,192,267244
client,192,203664
server,192,261236
server,192,262476
client,192,204941
client,192,203772
server,192,267520
server,192,262637
client,192,204634
client,192,203163
server,192,261795
client,192,203702
server,192,261243
client,192,204687
server,192,262432
client,192,205411
server,192,263124
client,192,205231
server,192,263207
client,192,204305
server,192,261930
client,192,205507
server,192,264280
client,192,203852
server,192,261598
client,192,204563
server,192,262817
client,192,204311
server,192,263977
client,192,204066
server,192,262793
client,192,206587
server,192,264432
client,192,205457
server,192,263373
server,192,263176
client,192,205553
client,192,204829
server,192,262019
server,192,265718
client,192,207827
client,192,205273
server,192,262712
client,192,204930
server,192,263324
client,192,205083
server,192,262417
client,192,204586
server,192,262122
client,192,206051
server,192,264121
client,192,205054
server,192,262848
server,192,263394
client,192,205926
server,192,260830
client,192,203330
client,192,205502
server,192,263210
client,192,212096
server,192,269796
client,192,204480
server,192,261887
client,192,202881
server,192,260236
client,192,203765
server,192,261039
client,192,203939
server,192,262379
client,192,204977
server,192,262632
client,192,203980
server,192,262230
client,192,205006
server,192,262753
client,192,210609
server,192,268600
client,192,203427
server,192,260949
client,192,204577
server,192,263268
client,192,213567
server,192,270725
client,192,205271
server,192,263057
client,192,203491
server,192,260730
client,192,443948
server,192,500843
server,192,262697
client,192,205053
client,192,203307
server,192,261927
client,192,204976
server,192,263015
server,192,261841
client,192,205827
client,192,205874
server,192,263164
client,192,204523
server,192,262162
client,192,206123
server,192,263611
client,192,204408
server,192,261718
client,192,205201
server,192,262838
client,192,204955
server,192,262635
client,192,207149
server,192,265206
client,192,203418
server,192,260927
client,192,204684
server,192,262282
client,192,203486
server,192,261270
client,192,208401
server,192,265602
client,192,202739
server,192,260078
client,192,205633
server,192,263473
client,192,205879
server,192,263721
client,192,205799
server,192,263893
client,192,204101
server,192,262338
client,192,204615
server,192,262291
client,192,205456
server,192,263829
client,192,204977
server,192,262611
client,192,205182
server,192,263342
client,192,203645
server,192,260948
client,192,204728
server,192,263374
client,192,204886
server,192,261823
client,192,204635
server,192,262324
client,192,203259
server,192,260763
client,192,202762
server,192,260221
client,192,204582
server,192,262626
client,192,204954
server,192,262726
client,192,205442
server,192,263149
client,192,206219
server,192,263768
client,192,205760
server,192,264106
client,192,210977
