endpoint,keylen,time
server,192,34631
client,192,29587
server,192,33400
client,192,29355
server,192,33135
server,192,33508
client,192,29588
server,192,34442
client,192,30501
client,192,29626
server,192,33643
server,192,33560
client,192,29686
client,192,29402
server,192,33341
client,192,29569
server,192,33590
server,192,33386
client,192,29442
client,192,29308
server,192,33321
client,192,29286
server,192,33122
client,192,29732
server,192,33553
server,192,33080
client,192,29227
client,192,29642
server,192,33467
client,192,30427
server,192,34285
server,192,33599
client,192,29687
client,192,29646
server,192,33492
client,192,29283
server,192,33086
server,192,33394
client,192,29538
client,192,29295
server,192,33167
client,192,29461
server,192,33320
client,192,29206
server,192,33052
server,192,33594
client,192,29687
client,192,29563
server,192,33468
client,192,30225
server,192,34144
client,192,29822
server,192,33707
client,192,30582
server,192,34581
client,192,30189
server,192,34156
server,192,33790
client,192,29897
client,192,30424
server,192,34325
client,192,29574
server,192,33532
client,192,29434
server,192,33272
client,192,29347
server,192,33243
client,192,29666
server,192,33435
server,192,33151
client,192,29243
server,192,33506
client,192,29704
server,192,34184
client,192,30175
server,192,33792
client,192,29680
client,192,29688
server,192,33524
client,192,29606
server,192,33500
server,192,34027
client,192,29860
client,192,29388
server,192,33174
client,192,29673
server,192,33572
client,192,29540
server,192,33293
client,192,29878
server,192,33888
client,192,29310
server,192,33237
client,192,29701
server,192,33583
client,192,29992
server,192,33905
server,192,34307
client,192,30241
server,192,35934
client,192,32461
server,192,36097
client,192,31067
client,192,30012
server,192,33913
client,192,30262
server,192,34228
client,192,29959
server,192,34392
server,192,52181
client,192,48095
client,192,39650
server,192,42536
client,192,30681
server,192,34767
client,192,31856
server,192,38688
client,192,32718
server,192,36389
client,192,30503
server,192,34421
client,192,30404
server,192,34412
client,192,30450
server,192,35185
client,192,42250
server,192,49981
client,192,30606
server,192,34492
client,192,30013
server,192,34026
client,192,31032
server,192,34923
client,192,31507
server,192,35491
client,192,30026
server,192,33901
client,192,30162
server,192,34109
server,192,33932
client,192,30040
client,192,29795
server,192,33646
client,192,30728
server,192,34801
client,192,29857
server,192,33723
client,192,29253
server,192,33055
client,192,29513
server,192,33439
client,192,31712
server,192,35167
client,192,29326
server,192,33215
client,192,29414
server,192,33342
client,192,29359
server,192,33250
client,192,29541
server,192,33280
client,192,29303
server,192,33294
client,192,29967
server,192,33919
client,192,29375
server,192,33266
client,192,29940
server,192,33695
client,192,29433
server,192,33248
server,192,33420
client,192,29626
client,192,29706
server,192,33629
client,192,30008
server,192,33854
client,192,29286
server,192,33130
client,192,30003
server,192,33865
client,192,29407
server,192,33377
client,192,30414
server,192,34374
client,192,29948
server,192,33796
client,192,29919
server,192,33800
client,192,29693
server,192,33550
client,192,29623
server,192,33560
client,192,29306
server,192,33304
client,192,29729
server,192,33553
client,192,30325
server,192,34211
client,192,29637
server,192,33564
client,192,29614
server,192,33534
client,192,29453
server,192,33250
client,192,30518
server,192,34493
client,192,29644
server,192,33444
client,192,29586
server,192,33498
client,192,29394
server,192,33298
server,192,33325
client,192,29468
client,192,30310
server,192,34192
client,192,30013
server,192,33868
client,192,29420
server,192,33339
client,192,29773
server,192,33620
client,192,29245
server,192,33158
client,192,29623
server,192,33495
client,192,29644
server,192,33448
client,192,30172
server,192,34118
server,192,33909
client,192,29970
client,192,30071
server,192,33933
client,192,29631
server,192,33381
client,192,30738
server,192,34649
client,192,29727
server,192,33612
client,192,29349
server,192,33197
client,192,29953
server,192,33825
client,192,29573
server,192,33429
server,192,33418
client,192,29596
client,192,29712
server,192,33609
client,192,30128
server,192,33992
client,192,29806
server,192,33620
client,192,29594
server,192,33313
server,192,35041
client,192,31102
client,192,30228
server,192,34108
client,192,29729
server,192,33461
client,192,30022
server,192,33893
client,192,30458
server,192,34372
server,192,33679
client,192,29812
client,192,29248
server,192,33112
client,192,29530
server,192,33344
client,192,30267
server,192,34107
client,192,29570
server,192,33511
client,192,29444
server,192,33211
client,192,30336
server,192,34281
client,192,30135
server,192,34049
client,192,29788
server,192,33658
client,192,30065
server,192,33974
client,192,29625
server,192,33477
client,192,29646
server,192,33412
