endpoint,operation,msglen,time
client,encrypt,256,8
server,decrypt,256,9
server,encrypt,256,8
client,decrypt,256,15
client,encrypt,256,8
server,decrypt,256,10
server,encrypt,256,8
client,decrypt,256,16
client,encrypt,256,16
server,decrypt,256,10
server,encrypt,256,8
client,decrypt,256,17
client,encrypt,256,29
server,decrypt,256,10
server,encrypt,256,8
client,decrypt,256,9
client,encrypt,256,8
server,decrypt,256,10
server,encrypt,256,8
client,decrypt,256,10
client,encrypt,512,14
server,decrypt,512,15
server,encrypt,512,13
client,decrypt,512,13
client,encrypt,512,13
server,decrypt,512,14
server,encrypt,512,12
client,decrypt,512,14
client,encrypt,512,13
server,decrypt,512,14
server,encrypt,512,22
client,decrypt,512,29
client,encrypt,512,19
server,decrypt,512,24
server,encrypt,512,19
client,decrypt,512,24
client,encrypt,512,12
server,decrypt,512,24
server,encrypt,512,12
client,decrypt,512,23
client,encrypt,1024,27
server,decrypt,1024,41
server,encrypt,1024,48
client,decrypt,1024,32
client,encrypt,1024,34
server,decrypt,1024,33
server,encrypt,1024,21
client,decrypt,1024,38
client,encrypt,1024,20
server,decrypt,1024,23
server,encrypt,1024,32
client,decrypt,1024,33
client,encrypt,1024,58
server,decrypt,1024,35
server,encrypt,1024,21
client,decrypt,1024,22
client,encrypt,1024,21
server,decrypt,1024,24
server,encrypt,1024,21
client,decrypt,1024,23
client,encrypt,2048,40
server,decrypt,2048,40
server,encrypt,2048,39
client,decrypt,2048,60
client,encrypt,2048,40
server,decrypt,2048,74
server,encrypt,2048,65
client,decrypt,2048,74
client,encrypt,2048,38
server,decrypt,2048,43
server,encrypt,2048,40
client,decrypt,2048,39
client,encrypt,2048,38
server,decrypt,2048,40
server,encrypt,2048,39
client,decrypt,2048,65
client,encrypt,2048,39
server,decrypt,2048,40
server,encrypt,2048,39
client,decrypt,2048,40
