endpoint,operation,msglen,time
client,encrypt,256,17
server,decrypt,256,14
server,encrypt,256,15
client,decrypt,256,14
client,encrypt,256,15
server,decrypt,256,14
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,17
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,15
server,encrypt,256,14
client,decrypt,256,14
client,encrypt,256,14
server,decrypt,256,14
server,encrypt,256,13
client,decrypt,256,13
client,encrypt,512,25
server,decrypt,512,23
server,encrypt,512,24
client,decrypt,512,23
client,encrypt,512,23
server,decrypt,512,41
server,encrypt,512,23
client,decrypt,512,51
client,encrypt,512,23
server,decrypt,512,24
server,encrypt,512,23
client,decrypt,512,23
client,encrypt,512,23
server,decrypt,512,22
server,encrypt,512,23
client,decrypt,512,22
client,encrypt,512,23
server,decrypt,512,23
server,encrypt,512,23
client,decrypt,512,22
client,encrypt,1024,40
server,decrypt,1024,40
server,encrypt,1024,40
client,decrypt,1024,39
client,encrypt,1024,117
server,decrypt,1024,39
server,encrypt,1024,45
client,decrypt,1024,40
client,encrypt,1024,40
server,decrypt,1024,40
server,encrypt,1024,40
client,decrypt,1024,39
client,encrypt,1024,39
server,decrypt,1024,44
server,encrypt,1024,41
client,decrypt,1024,39
client,encrypt,1024,54
server,decrypt,1024,54
server,encrypt,1024,40
client,decrypt,1024,39
client,encrypt,2048,75
server,decrypt,2048,88
server,encrypt,2048,131
client,decrypt,2048,71
client,encrypt,2048,74
server,decrypt,2048,74
server,encrypt,2048,74
client,decrypt,2048,89
client,encrypt,2048,74
server,decrypt,2048,92
server,encrypt,2048,74
client,decrypt,2048,73
client,encrypt,2048,74
server,decrypt,2048,121
server,encrypt,2048,100
client,decrypt,2048,92
client,encrypt,2048,74
server,decrypt,2048,97
server,encrypt,2048,75
client,decrypt,2048,96
