endpoint,keylen,time
client,2048,1476
server,2048,23766
client,2048,1388
server,2048,16660
client,2048,1574
server,2048,17296
client,2048,1519
server,2048,16846
client,2048,1496
server,2048,16570
server,2048,16861
client,2048,1561
client,2048,1551
server,2048,16608
client,2048,1593
server,2048,17348
client,2048,1364
server,2048,16459
client,2048,1476
server,2048,16508
client,2048,1440
server,2048,16473
client,2048,1545
server,2048,16678
client,2048,1399
server,2048,16749
client,2048,1448
server,2048,16721
server,2048,16662
client,2048,1573
client,2048,1405
server,2048,16360
server,2048,16748
client,2048,1384
client,2048,1441
server,2048,16760
client,2048,1497
server,2048,16912
client,2048,1478
server,2048,16561
server,2048,16832
client,2048,1526
server,2048,16688
client,2048,1440
client,2048,1543
server,2048,16550
client,2048,1464
server,2048,16434
client,2048,1482
server,2048,16540
client,2048,1532
server,2048,16592
client,2048,1538
server,2048,16600
client,2048,1506
server,2048,16861
client,2048,1649
server,2048,16998
client,2048,1553
server,2048,16546
client,2048,1555
server,2048,16618
client,2048,1442
server,2048,17022
client,2048,1400
server,2048,16451
client,2048,1551
server,2048,16808
server,2048,16755
client,2048,1590
client,2048,1387
server,2048,16579
client,2048,1444
server,2048,16521
client,2048,1448
server,2048,16882
client,2048,1495
server,2048,16829
server,2048,17553
client,2048,2150
client,2048,1481
server,2048,16684
client,2048,1563
server,2048,16590
client,2048,1469
server,2048,16632
client,2048,1391
server,2048,16537
server,2048,16874
client,2048,1396
client,2048,1510
server,2048,16842
server,2048,16601
client,2048,1535
client,2048,1521
server,2048,17296
client,2048,1499
server,2048,16795
client,2048,1529
server,2048,16609
client,2048,1490
server,2048,16604
client,2048,1400
server,2048,16486
client,2048,1495
server,2048,16551
server,2048,16454
client,2048,1450
server,2048,16608
client,2048,1480
client,2048,1471
server,2048,16509
client,2048,1523
server,2048,16869
server,2048,17774
client,2048,1566
client,2048,2156
server,2048,17920
client,2048,1491
server,2048,17053
server,2048,17166
client,2048,1594
client,2048,1682
server,2048,17283
client,2048,1518
server,2048,17055
client,2048,1589
server,2048,16831
client,2048,1516
server,2048,16727
client,2048,1573
server,2048,16650
client,2048,1649
server,2048,16796
client,2048,1569
server,2048,16709
client,2048,1573
server,2048,16599
client,2048,1478
server,2048,16852
client,2048,1558
server,2048,16500
client,2048,2111
server,2048,21376
client,2048,1547
server,2048,16982
client,2048,1461
server,2048,16746
server,2048,16956
client,2048,1573
server,2048,16824
client,2048,1468
client,2048,1451
server,2048,16868
client,2048,1553
server,2048,16824
client,2048,1561
server,2048,16778
client,2048,1542
server,2048,16829
client,2048,1611
server,2048,16896
client,2048,1490
server,2048,16533
client,2048,1536
server,2048,17002
client,2048,1478
server,2048,16679
client,2048,1482
server,2048,16887
client,2048,1495
server,2048,16787
client,2048,1608
server,2048,16915
server,2048,16873
client,2048,1557
client,2048,1520
server,2048,16575
client,2048,1491
server,2048,16655
client,2048,1418
server,2048,16653
client,2048,1572
server,2048,16660
client,2048,1492
server,2048,16769
client,2048,1493
server,2048,16666
client,2048,1410
server,2048,16640
client,2048,1388
server,2048,16630
client,2048,1506
server,2048,16577
client,2048,1473
server,2048,16765
client,2048,1450
server,2048,16460
client,2048,1433
server,2048,16838
client,2048,1496
server,2048,16522
client,2048,1422
server,2048,16592
client,2048,1480
server,2048,16747
client,2048,1463
server,2048,16707
client,2048,1474
server,2048,16522
client,2048,1398
server,2048,16730
client,2048,1562
server,2048,16802
client,2048,1517
server,2048,16500
client,2048,1466
server,2048,16596
client,2048,1567
server,2048,19255
client,2048,1557
server,2048,17532
client,2048,1948
server,2048,17946
client,2048,1811
server,2048,18559
client,2048,1410
server,2048,17106
client,2048,1495
server,2048,17334
client,2048,1406
server,2048,16647
client,2048,1507
server,2048,16604
client,2048,1444
server,2048,16521
client,2048,1495
server,2048,16538
client,2048,1456
server,2048,16442
client,2048,1504
server,2048,16547
server,2048,16692
client,2048,1481
client,2048,1404
server,2048,16910
client,2048,1577
server,2048,16915
client,2048,1527
server,2048,16843
client,2048,1561
server,2048,16870
client,2048,1501
server,2048,16529
client,2048,1404
server,2048,16665
client,2048,2065
server,2048,21496
client,2048,1479
server,2048,16778
client,2048,1459
server,2048,16727
client,2048,1486
server,2048,16780
client,2048,1493
server,2048,17258
client,2048,1671
server,2048,17489
client,2048,1578
server,2048,17306
client,2048,1561
server,2048,16651
client,2048,1499
server,2048,16436
client,2048,1481
server,2048,16862
client,2048,1551
server,2048,16981
client,2048,1465
server,2048,16497
client,2048,1484
server,2048,16434
client,2048,1557
server,2048,16585
client,2048,1486
server,2048,16504
client,2048,1502
server,2048,16904
client,2048,1392
server,2048,16714
client,2048,1508
server,2048,16495
client,2048,1601
server,2048,17406
client,2048,1441
server,2048,16644
server,2048,16619
client,2048,1529
client,2048,1502
server,2048,16514
client,2048,1523
server,2048,16688
client,2048,1426
server,2048,16931
client,2048,1409
server,2048,16465
client,2048,1555
server,2048,16769
client,2048,1371
server,2048,16806
client,2048,1426
server,2048,16685
client,2048,1467
server,2048,16550
client,2048,1386
server,2048,16523
