endpoint,keylen,time
client,192,180678
server,192,243019
client,192,183509
server,192,245215
client,192,184892
server,192,244978
client,192,182947
server,192,242800
client,192,183874
server,192,244857
client,192,185594
server,192,246160
client,192,185358
server,192,246310
client,192,185843
server,192,249017
client,192,184586
server,192,244863
client,192,184473
server,192,245022
server,192,245800
client,192,184666
client,192,182870
server,192,242608
client,192,183604
server,192,246035
client,192,186215
server,192,246229
server,192,245733
client,192,185228
client,192,187115
server,192,248980
client,192,184813
server,192,246256
client,192,184657
server,192,247844
client,192,185567
server,192,247652
client,192,184503
server,192,246596
client,192,183651
server,192,245850
server,192,243648
client,192,182238
client,192,182569
server,192,243770
client,192,182663
server,192,242686
client,192,183151
server,192,244567
client,192,181718
server,192,241334
client,192,184296
server,192,244851
client,192,183927
server,192,243608
client,192,183082
server,192,245728
client,192,183757
server,192,244771
client,192,183716
server,192,244225
client,192,184955
server,192,245513
client,192,183454
server,192,244360
client,192,183127
server,192,244595
server,192,245913
client,192,183859
client,192,185133
server,192,244954
client,192,183725
server,192,245358
client,192,184415
server,192,244638
client,192,184010
server,192,244838
client,192,184769
server,192,245805
client,192,183423
server,192,244203
client,192,184438
server,192,244546
client,192,184120
server,192,246163
client,192,183825
server,192,244784
server,192,245482
client,192,183398
client,192,184705
server,192,246203
server,192,245372
client,192,183425
client,192,183902
server,192,244903
client,192,182914
server,192,243789
client,192,185674
server,192,245791
client,192,184366
server,192,245105
client,192,185134
server,192,246369
client,192,183823
server,192,244203
client,192,182444
server,192,243889
client,192,185047
server,192,245528
client,192,183067
server,192,244917
client,192,183651
server,192,243369
client,192,182737
server,192,244260
client,192,181631
server,192,242334
client,192,182394
server,192,243863
client,192,181961
server,192,243038
client,192,182725
server,192,243021
server,192,244029
client,192,183547
client,192,182433
server,192,243163
client,192,184161
server,192,245377
client,192,183219
server,192,244887
client,192,184367
server,192,244938
client,192,182607
server,192,242884
client,192,184703
server,192,245537
client,192,181897
server,192,242801
client,192,183637
server,192,244454
client,192,183469
server,192,244551
client,192,186370
server,192,246313
client,192,184202
server,192,244112
client,192,184744
server,192,244826
client,192,183016
server,192,243863
client,192,185261
server,192,244463
client,192,185503
server,192,245535
client,192,184003
server,192,244274
client,192,183914
server,192,244186
client,192,184647
server,192,245776
client,192,183540
server,192,244213
client,192,184564
server,192,245932
client,192,184695
server,192,244859
client,192,183826
server,192,244814
client,192,184400
server,192,245026
client,192,184143
server,192,245394
client,192,184683
server,192,245447
client,192,183165
server,192,244381
client,192,185114
server,192,245782
client,192,182394
server,192,243135
client,192,193818
server,192,253521
client,192,182928
server,192,243748
client,192,183861
server,192,246061
client,192,183342
server,192,243750
server,192,243240
client,192,182952
client,192,183120
server,192,243489
client,192,183607
server,192,244474
client,192,182997
server,192,243926
client,192,183273
server,192,243607
client,192,183875
server,192,245359
client,192,185043
server,192,245477
client,192,184434
server,192,244899
client,192,182916
server,192,242875
client,192,183169
server,192,244200
client,192,183921
server,192,244703
client,192,185652
server,192,246186
client,192,184996
server,192,245572
client,192,185685
server,192,245875
client,192,184258
server,192,243729
client,192,185248
server,192,245339
client,192,184254
server,192,245319
client,192,186708
server,192,247124
client,192,183215
server,192,243203
server,192,244822
client,192,184965
client,192,184553
server,192,243370
client,192,184558
server,192,245055
client,192,183959
server,192,244803
client,192,184193
server,192,244765
client,192,184620
server,192,244736
client,192,185709
server,192,245762
client,192,182305
server,192,243712
client,192,184903
server,192,244959
client,192,182852
server,192,243966
client,192,186319
server,192,245956
client,192,182215
server,192,243617
client,192,184620
server,192,244958
client,192,183214
server,192,244887
client,192,184985
server,192,245540
client,192,185111
server,192,246728
client,192,185320
server,192,245160
client,192,183231
server,192,244480
client,192,185198
server,192,245535
client,192,183710
server,192,244113
client,192,184716
server,192,244422
client,192,184920
server,192,246147
client,192,183081
server,192,243825
client,192,185546
server,192,245950
client,192,185276
server,192,245052
client,192,185436
server,192,245810
client,192,182977
server,192,243037
client,192,184640
server,192,244712
server,192,244975
client,192,184735
client,192,184396
server,192,243868
server,192,243192
client,192,183226
client,192,184054
server,192,243901
client,192,183425
server,192,244094
client,192,183503
server,192,244200
client,192,184138
server,192,244541
client,192,183859
server,192,243800
client,192,183982
server,192,244467
client,192,184218
server,192,244948
client,192,185268
server,192,245474
client,192,184721
server,192,245411
client,192,184618
server,192,245406
client,192,183124
server,192,243264
client,192,182701
server,192,242690
server,192,241826
client,192,182610
client,192,183511
server,192,245317
client,192,182722
server,192,243305
client,192,183032
server,192,243765
client,192,183159
server,192,243761
client,192,181952
server,192,243468
client,192,182729
server,192,243393
client,192,182209
server,192,244024
client,192,181364
server,192,241361
client,192,183352
server,192,245421
client,192,182049
server,192,242258
client,192,184056
server,192,244578
client,192,182648
server,192,243525
client,192,184322
server,192,244185
client,192,182019
server,192,242030
client,192,184858
server,192,245376
client,192,182878
server,192,242939
client,192,184761
server,192,245724
client,192,183114
server,192,243335
client,192,183090
server,192,243098
client,192,185045
server,192,245421
client,192,184348
server,192,244955
client,192,184649
server,192,244539
client,192,184800
server,192,245643
client,192,181924
server,192,242246
client,192,184480
server,192,245102
client,192,181932
server,192,242452
client,192,183695
server,192,244107
client,192,183937
server,192,244271
client,192,182660
server,192,243498
client,192,182884
server,192,244158
client,192,182628
server,192,242814
client,192,182772
server,192,244426
client,192,182568
server,192,243427
client,192,183131
server,192,244471
client,192,182108
server,192,242291
client,192,182884
server,192,244723
client,192,183229
server,192,243680
client,192,181948
server,192,241662
client,192,182345
server,192,242808
client,192,182613
server,192,243448
client,192,182870
server,192,243757
client,192,182841
server,192,243599
client,192,182919
server,192,244075
client,192,184314
server,192,245939
client,192,182543
server,192,243640
client,192,182458
server,192,249632
client,192,182807
server,192,243671
client,192,184236
server,192,245992
client,192,182426
server,192,243117
client,192,183341
server,192,244379
client,192,182384
server,192,243142
client,192,183448
server,192,243761
client,192,182639
server,192,243560
server,192,245079
client,192,183948
client,192,181540
server,192,241732
server,192,249947
client,192,189262
client,192,183403
server,192,243968
server,192,247560
client,192,186374
client,192,184261
server,192,245234
client,192,182864
server,192,243505
client,192,182947
server,192,244719
server,192,247879
client,192,186970
client,192,184227
server,192,245163
server,192,242228
client,192,181832
client,192,182013
server,192,242901
client,192,180819
server,192,241368
client,192,182653
server,192,243133
client,192,183600
server,192,243312
client,192,184213
server,192,244662
client,192,183194
server,192,242897
client,192,182665
server,192,244174
server,192,243625
client,192,182706
client,192,183528
server,192,243612
server,192,241803
client,192,181866
client,192,183165
server,192,243435
client,192,182522
server,192,243122
client,192,181964
server,192,242738
server,192,243493
client,192,182620
client,192,180893
server,192,240873
client,192,182331
server,192,242608
server,192,243320
client,192,182112
server,192,242591
client,192,182846
client,192,181903
server,192,242693
client,192,180043
server,192,239712
client,192,182827
server,192,244550
client,192,181642
server,192,241469
client,192,181834
server,192,243618
client,192,183025
server,192,243853
server,192,244094
client,192,183392
server,192,243417
client,192,183267
client,192,182587
server,192,242986
client,192,181378
server,192,241473
client,192,182638
server,192,242598
client,192,182794
server,192,242679
client,192,181872
server,192,241569
client,192,183264
server,192,243484
server,192,242254
client,192,182112
client,192,182314
server,192,243528
client,192,182324
server,192,242442
client,192,182759
server,192,243341
client,192,180904
server,192,240835
client,192,182832
server,192,243760
client,192,181278
server,192,242093
server,192,244451
client,192,183989
client,192,182776
server,192,242522
client,192,183200
server,192,242005
client,192,181294
server,192,241250
client,192,183389
server,192,244424
client,192,180391
