endpoint,keylen,time
client,10,133409
server,10,177453
client,10,133375
server,10,177545
client,10,130781
server,10,174732
client,10,131844
server,10,175583
server,10,174655
client,10,130870
client,10,131652
server,10,176252
client,10,132590
server,10,176725
client,10,131342
server,10,175169
client,10,130888
server,10,175380
client,10,132111
server,10,175919
client,10,131064
server,10,174883
client,10,131458
server,10,175580
client,10,130838
server,10,174655
client,10,130835
server,10,174622
server,10,175929
client,10,132212
client,10,131028
server,10,174659
server,10,174131
client,10,130256
client,10,131438
server,10,175635
server,10,174299
client,10,130575
client,10,130895
server,10,174631
client,10,133208
server,10,177308
client,10,130784
server,10,174554
client,10,130467
server,10,174271
client,10,130721
server,10,174691
client,10,130690
server,10,174759
client,10,131005
server,10,175354
client,10,129494
server,10,173121
client,10,130481
server,10,174260
client,10,132885
server,10,176827
client,10,129364
server,10,173160
client,10,130286
server,10,174009
client,10,132438
server,10,176760
client,10,129416
server,10,173117
server,10,175614
client,10,131003
client,10,132380
server,10,176101
client,10,131462
server,10,175211
client,10,132027
server,10,175934
client,10,131145
server,10,174768
client,10,129486
server,10,173230
server,10,175838
client,10,131888
client,10,131313
server,10,175042
client,10,130286
server,10,174409
client,10,131709
server,10,175506
client,10,130905
server,10,174679
client,10,131111
server,10,175289
client,10,130097
server,10,174263
client,10,130100
server,10,173895
client,10,131796
server,10,175586
client,10,131996
server,10,175859
client,10,130874
server,10,175102
client,10,131852
server,10,175622
server,10,175700
client,10,131847
client,10,131094
server,10,175347
client,10,130684
server,10,174408
client,10,131683
server,10,175690
server,10,174891
client,10,130629
client,10,129096
server,10,172704
client,10,132083
server,10,175837
client,10,131613
server,10,175536
server,10,174423
client,10,130467
client,10,131820
server,10,175855
client,10,131066
server,10,174758
client,10,130570
server,10,175238
client,10,130814
server,10,173613
client,10,131751
server,10,175347
client,10,131489
server,10,175412
client,10,131225
server,10,175414
client,10,130109
server,10,173811
client,10,132068
server,10,176264
client,10,130584
server,10,174249
client,10,131167
server,10,174944
client,10,133982
server,10,177934
client,10,131161
server,10,174883
client,10,130715
server,10,174420
client,10,132655
server,10,176503
server,10,174429
client,10,130717
client,10,130000
server,10,175258
client,10,129600
server,10,173852
client,10,130421
server,10,174328
client,10,131512
server,10,175853
client,10,130938
server,10,174684
client,10,129374
server,10,173233
client,10,132510
server,10,176669
client,10,130128
server,10,173842
client,10,131117
server,10,175280
client,10,130952
server,10,174026
client,10,131754
server,10,175845
client,10,130852
server,10,174618
client,10,130712
server,10,174961
client,10,129774
server,10,173803
client,10,131053
server,10,174836
client,10,132123
server,10,176160
client,10,130857
server,10,175330
client,10,131516
server,10,175161
client,10,131668
server,10,175424
client,10,130568
server,10,174320
client,10,130251
server,10,175063
client,10,131019
server,10,174743
client,10,131869
server,10,175684
client,10,131722
server,10,176169
client,10,131625
server,10,175799
client,10,131625
server,10,175388
server,10,176408
client,10,132714
client,10,130959
server,10,174710
client,10,131452
server,10,175142
server,10,175880
client,10,131962
client,10,131597
server,10,174148
client,10,130508
server,10,174293
client,10,131329
server,10,175732
client,10,130582
server,10,174317
client,10,129874
server,10,173760
client,10,131854
server,10,175816
client,10,131024
server,10,174780
client,10,131760
server,10,175947
client,10,130838
server,10,174648
client,10,131285
server,10,175108
client,10,132430
server,10,176504
client,10,129619
server,10,173326
server,10,174549
client,10,130418
client,10,132966
server,10,176891
client,10,130588
server,10,174295
client,10,129250
server,10,174193
client,10,131650
server,10,175404
client,10,130714
server,10,174468
client,10,131884
server,10,175823
client,10,131973
server,10,175652
client,10,130873
server,10,174695
client,10,132161
server,10,176751
client,10,130066
server,10,173774
client,10,129666
server,10,173581
client,10,131705
server,10,175982
client,10,129920
server,10,173702
client,10,133319
server,10,177244
client,10,131141
server,10,174998
client,10,130579
server,10,174504
client,10,131503
server,10,175252
client,10,130735
server,10,174441
client,10,129303
server,10,173374
client,10,131058
server,10,174903
client,10,131525
server,10,175279
server,10,176528
client,10,132540
client,10,129783
server,10,173668
client,10,130676
server,10,174342
client,10,132521
server,10,176421
client,10,131319
server,10,175405
client,10,130965
server,10,174621
client,10,131112
server,10,174745
client,10,131261
server,10,175414
client,10,129753
server,10,174059
client,10,130749
server,10,174313
client,10,131589
server,10,175357
client,10,132124
server,10,176054
client,10,130086
server,10,173757
server,10,176124
client,10,132148
server,10,175229
client,10,131367
client,10,130184
server,10,173993
client,10,130970
server,10,175366
client,10,135046
server,10,178714
client,10,130158
server,10,174596
client,10,130864
server,10,174990
client,10,130779
server,10,174485
client,10,131867
server,10,176210
client,10,131198
server,10,175816
client,10,136272
server,10,181368
client,10,156694
server,10,200328
client,10,132101
server,10,177011
client,10,133285
server,10,178282
client,10,133157
server,10,177994
client,10,131154
server,10,175904
client,10,133041
server,10,178086
client,10,139598
server,10,184414
client,10,132535
server,10,177258
client,10,139879
server,10,184680
client,10,134604
server,10,179725
client,10,135144
server,10,179814
client,10,135439
server,10,180456
