endpoint,keylen,time
server,1024,6055
client,1024,597
server,1024,3353
client,1024,545
client,1024,534
server,1024,3344
client,1024,524
server,1024,3410
client,1024,669
server,1024,4010
client,2048,1681
server,2048,22626
client,2048,1525
server,2048,17144
client,2048,1540
server,2048,17075
server,2048,17076
client,2048,1711
client,2048,1523
server,2048,16826
client,4096,5336
server,4096,130122
client,4096,5194
server,4096,109337
client,4096,5097
server,4096,107217
server,4096,108250
client,4096,5022
client,4096,4931
server,4096,106395
client,8192,17378
server,8192,837403
client,8192,17021
server,8192,764724
client,8192,16644
server,8192,762422
client,8192,17175
server,8192,819117
client,8192,16517
server,8192,759417
