endpoint,keylen,time
client,1024,5021
server,1024,5323
server,1024,3712
client,1024,3449
client,1024,3465
server,1024,3703
client,1024,3471
server,1024,3729
client,1024,3753
server,1024,4080
server,1024,3774
client,1024,3527
server,1024,3681
client,1024,3404
client,1024,5244
server,1024,5496
client,1024,3550
server,1024,3793
client,1024,3437
server,1024,3698
client,1024,3808
server,1024,4104
client,1024,3449
server,1024,3712
client,1024,3501
server,1024,3772
client,1024,3493
server,1024,3710
client,1024,3542
server,1024,3811
client,1024,3459
server,1024,3720
client,1024,3499
server,1024,3744
client,1024,3446
server,1024,3719
client,1024,3516
server,1024,3785
client,1024,3489
server,1024,3749
server,1024,4580
client,1024,4343
client,1024,3414
server,1024,3687
client,1024,3455
server,1024,3698
client,1024,4825
server,1024,5108
client,1024,3441
server,1024,3715
client,1024,3426
server,1024,3684
client,1024,3459
server,1024,3717
client,1024,3427
server,1024,3700
client,1024,3522
server,1024,3766
client,1024,3430
server,1024,3688
client,1024,3445
server,1024,3706
client,1024,3414
server,1024,3672
client,1024,3453
server,1024,3699
client,1024,3489
server,1024,3750
client,1024,3591
server,1024,3847
client,1024,3494
server,1024,3754
client,1024,3537
server,1024,3834
client,1024,3426
server,1024,3687
client,1024,3467
server,1024,3726
client,1024,3434
server,1024,3691
client,1024,3558
server,1024,3801
client,1024,3487
server,1024,3746
server,1024,3697
client,1024,3438
client,1024,3500
server,1024,3738
client,1024,3541
server,1024,3782
client,1024,3539
server,1024,3800
client,1024,3463
server,1024,3721
client,1024,3388
server,1024,3641
client,1024,3630
server,1024,3885
client,1024,3479
server,1024,3784
client,1024,3524
server,1024,3783
server,1024,3745
client,1024,3476
client,1024,3507
server,1024,3777
client,1024,3545
server,1024,3811
client,1024,3983
server,1024,4198
client,1024,3508
server,1024,3800
client,1024,3436
server,1024,3676
client,1024,3546
server,1024,3803
client,1024,3565
server,1024,3835
client,1024,3477
server,1024,3731
client,1024,3484
server,1024,3740
client,1024,3491
server,1024,3750
server,1024,4040
client,1024,3745
client,1024,3391
server,1024,3678
client,1024,3471
server,1024,3728
client,1024,3524
server,1024,3814
client,1024,4059
server,1024,4291
client,1024,3437
server,1024,3711
client,1024,3503
server,1024,3760
client,1024,3619
server,1024,3881
client,1024,3452
server,1024,3747
client,1024,3491
server,1024,3770
client,1024,3442
server,1024,3706
client,1024,3584
server,1024,4039
client,1024,4965
server,1024,5220
client,1024,5303
server,1024,5586
client,1024,3477
server,1024,3735
client,1024,3507
server,1024,3762
client,1024,3495
server,1024,3731
client,1024,3444
server,1024,3718
client,1024,3484
server,1024,3769
client,1024,3460
server,1024,3756
client,1024,3421
server,1024,3716
client,1024,3925
server,1024,4151
client,1024,3593
server,1024,3860
server,1024,3752
client,1024,3494
client,1024,3447
server,1024,3731
client,1024,3422
server,1024,3748
client,1024,3687
server,1024,3947
server,1024,3806
client,1024,3512
client,1024,3423
server,1024,3714
client,1024,3415
server,1024,3682
client,1024,3712
server,1024,3947
client,1024,3486
server,1024,3781
client,1024,3472
server,1024,3767
client,1024,3460
server,1024,3707
client,1024,3748
server,1024,3927
client,1024,3516
server,1024,3772
client,1024,3475
server,1024,3766
server,1024,3793
client,1024,3538
client,1024,3507
server,1024,3769
client,1024,3493
server,1024,3747
server,1024,3737
client,1024,3443
server,1024,3653
client,1024,3416
client,1024,3407
server,1024,3695
client,1024,3461
server,1024,3749
client,1024,3735
server,1024,4009
client,1024,3494
server,1024,3746
client,1024,4080
server,1024,4346
client,1024,3441
server,1024,3695
client,1024,3409
server,1024,3746
client,1024,3498
server,1024,3760
client,1024,3423
server,1024,3681
client,1024,328368
server,1024,328691
client,1024,3485
server,1024,3778
client,1024,3530
server,1024,3788
client,1024,3492
server,1024,3747
client,1024,3585
server,1024,3856
client,1024,3504
server,1024,3759
server,1024,3817
client,1024,3540
client,1024,3465
server,1024,3725
client,1024,3408
server,1024,3705
client,1024,3536
server,1024,3833
client,1024,3557
server,1024,3799
client,1024,3528
server,1024,3769
client,1024,3555
server,1024,3791
server,1024,3777
client,1024,3485
client,1024,3655
server,1024,3904
client,1024,3653
server,1024,3957
client,1024,3465
server,1024,3719
server,1024,3740
client,1024,3480
client,1024,3330
server,1024,3602
server,1024,4881
client,1024,3620
client,1024,3442
server,1024,3677
client,1024,3440
server,1024,3696
client,1024,3440
server,1024,3737
server,1024,3741
client,1024,3457
client,1024,3446
server,1024,3695
client,1024,3859
server,1024,4092
client,1024,3454
server,1024,3714
client,1024,3503
server,1024,3758
client,1024,3485
server,1024,3741
client,1024,3510
server,1024,3775
client,1024,3432
server,1024,3708
client,1024,3412
server,1024,3709
client,1024,3538
server,1024,3768
client,1024,3419
server,1024,3675
client,1024,3432
server,1024,3708
client,1024,3530
server,1024,3837
client,1024,321423
server,1024,321728
client,1024,3411
server,1024,3702
client,1024,3482
server,1024,3742
client,1024,3499
server,1024,3758
client,1024,3482
server,1024,3772
client,1024,3416
server,1024,3656
client,1024,3459
server,1024,3710
client,1024,3506
server,1024,3801
client,1024,3523
server,1024,3834
client,1024,3488
server,1024,3779
client,1024,3561
server,1024,3811
client,1024,3492
server,1024,3742
client,1024,3439
server,1024,3709
client,1024,3550
server,1024,3850
client,1024,3950
server,1024,4204
client,1024,3474
server,1024,3711
client,1024,3577
server,1024,3841
client,1024,3980
server,1024,4324
client,1024,3442
server,1024,3700
client,1024,3549
server,1024,3790
client,1024,3560
server,1024,3807
client,1024,3510
server,1024,3784
client,1024,3516
server,1024,3774
client,1024,3475
server,1024,3755
client,1024,5419
server,1024,5680
server,1024,3750
client,1024,3491
client,1024,3472
server,1024,3723
client,1024,5165
server,1024,5402
client,1024,3494
server,1024,3790
client,1024,3430
server,1024,3732
client,1024,3526
server,1024,3786
client,1024,3536
server,1024,3833
client,1024,3573
server,1024,3826
client,1024,3528
server,1024,3765
client,1024,3501
server,1024,3794
client,1024,3420
server,1024,3714
client,1024,3485
server,1024,3744
client,1024,3430
server,1024,3687
client,1024,3548
server,1024,3803
client,1024,3542
server,1024,3841
client,1024,3452
server,1024,3743
client,1024,3532
server,1024,3775
client,1024,3457
server,1024,3727
client,1024,3471
server,1024,3762
client,1024,3616
server,1024,3843
client,1024,3455
server,1024,5007
server,1024,5139
client,1024,3570
client,1024,3589
server,1024,3814
client,1024,3601
server,1024,3884
client,1024,3548
server,1024,3858
client,1024,3521
server,1024,3820
client,1024,3459
server,1024,3717
client,1024,3464
server,1024,3758
client,1024,3503
server,1024,3751
client,1024,3539
server,1024,3800
client,1024,3458
server,1024,3721
client,1024,3437
server,1024,3709
client,1024,3512
server,1024,3769
client,1024,3580
server,1024,3873
client,1024,3437
server,1024,3720
client,1024,3448
server,1024,3753
client,1024,3405
server,1024,3701
client,1024,3382
server,1024,3637
client,1024,3491
server,1024,3735
client,1024,3499
server,1024,3786
client,1024,3484
server,1024,3777
client,1024,3496
server,1024,3759
client,1024,3544
server,1024,3827
client,1024,3419
server,1024,3677
client,1024,3522
server,1024,3810
client,1024,3565
server,1024,3840
client,1024,3437
server,1024,3700
server,1024,3715
client,1024,3474
client,1024,5302
server,1024,5575
client,1024,3488
server,1024,3779
client,1024,3543
server,1024,3797
client,1024,3480
server,1024,3793
client,1024,3444
server,1024,3735
client,1024,3517
server,1024,3772
client,1024,3603
server,1024,4008
client,1024,3431
server,1024,3703
client,1024,3473
server,1024,3694
client,1024,3516
server,1024,3748
client,1024,5107
server,1024,5349
server,1024,3791
client,1024,3563
server,1024,5488
client,1024,5268
client,1024,4106
server,1024,4304
client,1024,3550
server,1024,4931
server,1024,3859
client,1024,3603
server,1024,3832
client,1024,3600
client,1024,3468
server,1024,3693
client,1024,3580
server,1024,3807
client,1024,3540
server,1024,3787
client,1024,3563
server,1024,3792
client,1024,3605
server,1024,3829
client,1024,3472
server,1024,4632
client,1024,3506
server,1024,4290
client,1024,3632
server,1024,3873
client,1024,3673
server,1024,3879
client,1024,3573
server,1024,3817
server,1024,3767
client,1024,3549
client,1024,3607
server,1024,3826
client,1024,5099
server,1024,5328
client,1024,3698
server,1024,3952
client,1024,3648
server,1024,3865
client,1024,3594
server,1024,3816
server,1024,3801
client,1024,3575
client,1024,3507
server,1024,3727
client,1024,3590
server,1024,3810
client,1024,3516
server,1024,4268
client,1024,3591
server,1024,3837
client,1024,3612
server,1024,3883
client,1024,3449
server,1024,3736
client,1024,3446
server,1024,3707
client,1024,3475
server,1024,3732
client,1024,3520
server,1024,3750
client,1024,3475
server,1024,3765
server,1024,3735
client,1024,3442
client,1024,3502
server,1024,4452
client,1024,3490
server,1024,3750
client,1024,3527
server,1024,3781
client,1024,3557
server,1024,3849
client,1024,3508
server,1024,3763
client,1024,3484
server,1024,3739
client,1024,3479
server,1024,3751
client,1024,3585
server,1024,3875
client,1024,3530
server,1024,3840
client,1024,3443
server,1024,3729
client,1024,3477
server,1024,3769
client,1024,3500
server,1024,3760
client,1024,4366
server,1024,5260
client,1024,3705
server,1024,4084
client,1024,4143
server,1024,4368
server,1024,4091
client,1024,3833
client,1024,3612
server,1024,3889
client,1024,3476
server,1024,3762
client,1024,3513
server,1024,3779
server,1024,3753
client,1024,3495
client,1024,3437
server,1024,3685
client,1024,3694
server,1024,4261
client,1024,3488
server,1024,3784
client,1024,3555
server,1024,3814
client,1024,3588
server,1024,3849
server,1024,3732
client,1024,3425
client,1024,3413
server,1024,3656
client,1024,3523
server,1024,3779
client,1024,3478
server,1024,3713
client,1024,3521
server,1024,3803
client,1024,3455
server,1024,3689
client,1024,3523
server,1024,3781
client,1024,3505
server,1024,3760
client,2048,22825
server,2048,23429
client,2048,17054
server,2048,17669
client,2048,17223
server,2048,17870
client,2048,16991
server,2048,17627
client,2048,17344
server,2048,18003
client,2048,17813
server,2048,18417
server,2048,18947
client,2048,18344
client,2048,20240
server,2048,20823
client,2048,23172
server,2048,23753
client,2048,17479
server,2048,18074
client,2048,17651
server,2048,18253
client,2048,17359
server,2048,17947
client,2048,17243
server,2048,17882
client,2048,17115
server,2048,17766
client,2048,17377
server,2048,18075
client,2048,16868
server,2048,17682
client,2048,18066
server,2048,18676
client,2048,17149
server,2048,17737
client,2048,17429
server,2048,18023
client,2048,17002
server,2048,17765
client,2048,17307
server,2048,17887
client,2048,17089
server,2048,17687
server,2048,17869
client,2048,17282
client,2048,319161
server,2048,319745
client,2048,17019
server,2048,17647
client,2048,17385
server,2048,18024
server,2048,17569
client,2048,16984
client,2048,328417
server,2048,329018
client,2048,17037
server,2048,17661
server,2048,17978
client,2048,17420
client,2048,17694
server,2048,18267
client,2048,17321
server,2048,17919
client,2048,17167
server,2048,17961
client,2048,17417
server,2048,18028
client,2048,17054
server,2048,17699
client,2048,17526
server,2048,18138
client,2048,16954
server,2048,17573
server,2048,17855
client,2048,17203
client,2048,17238
server,2048,17864
client,2048,17228
server,2048,17815
client,2048,16955
server,2048,17539
server,2048,20089
client,2048,17730
client,2048,16945
server,2048,17551
client,2048,17496
server,2048,18143
client,2048,16980
server,2048,17604
server,2048,17888
client,2048,17276
client,2048,16982
server,2048,17601
client,2048,17075
server,2048,17697
client,2048,17333
server,2048,17932
client,2048,17291
server,2048,17869
client,2048,17049
server,2048,17667
server,2048,17952
client,2048,17330
client,2048,319818
server,2048,320434
client,2048,17033
server,2048,17664
client,2048,17430
server,2048,18086
client,2048,16954
server,2048,17591
server,2048,17874
client,2048,17276
client,2048,16936
server,2048,17543
client,2048,17497
server,2048,18089
client,2048,17274
server,2048,17904
client,2048,17576
server,2048,18197
client,2048,16990
server,2048,17589
client,2048,17281
server,2048,17901
client,2048,17053
server,2048,17638
client,2048,17448
server,2048,18017
client,2048,17172
server,2048,17764
client,2048,17298
server,2048,17877
client,2048,16970
server,2048,17549
client,2048,23029
server,2048,23584
client,2048,17510
server,2048,18112
client,2048,16998
server,2048,17612
client,2048,17320
server,2048,17912
client,2048,16965
server,2048,17588
server,2048,17713
client,2048,17118
client,2048,16965
server,2048,17584
server,2048,18279
client,2048,17693
client,2048,17183
server,2048,22456
client,2048,17285
server,2048,17891
server,2048,17535
client,2048,16949
client,2048,17739
server,2048,18348
client,2048,23244
server,2048,24377
client,2048,17517
server,2048,18090
server,2048,17663
client,2048,17080
client,2048,17496
server,2048,18053
server,2048,17953
client,2048,17342
client,2048,17999
server,2048,18632
client,2048,17016
server,2048,17636
client,2048,17357
server,2048,17939
client,2048,16891
server,2048,17527
client,2048,17517
server,2048,18136
server,2048,17973
client,2048,17386
client,2048,323353
server,2048,323956
client,2048,16977
server,2048,17612
client,2048,17325
server,2048,17944
client,2048,25027
server,2048,25581
server,2048,17930
client,2048,17343
client,2048,16968
server,2048,17569
server,2048,18084
client,2048,17460
client,2048,17085
server,2048,17661
client,2048,17346
server,2048,17933
server,2048,17585
client,2048,17003
client,2048,17138
server,2048,17712
client,2048,16950
server,2048,17544
client,2048,17998
server,2048,18587
server,2048,17670
client,2048,17048
client,2048,17313
